topology,algorithm,rate,seed,blocking_probability,mean_bottleneck_fidelity,mean_max_utilization,mean_hops,mean_distance_km,mean_decision_latency_ms,requests,served,blocked
mesh16,ga_tcheby_proxy,40,5,0.9083,0.947602792802617,0.017685831752000003,0.2532,5.9451,0.5,10000,917,9083
mesh16,ga_tcheby_proxy,40,6,0.912,0.9482337454545454,0.016116507047,0.2364,5.5416,0.5,10000,880,9120
mesh16,ga_tcheby_proxy,40,7,0.9086,0.9459448698030635,0.017562120981,0.2532,5.9481,0.5,10000,914,9086
mesh16,ga_tcheby_proxy,40,8,0.9106,0.9490115872483219,0.016437276574,0.2445,5.7438,0.5,10000,894,9106
mesh16,ga_tcheby_proxy,40,9,0.9113,0.9491275253664034,0.016191773817000002,0.2421,5.6868,0.5,10000,887,9113
mesh16,ga_tcheby_proxy,40,10,0.9103,0.9472385596432553,0.016644396042,0.245,5.7587,0.5,10000,897,9103
mesh16,ga_tcheby_proxy,40,11,0.9107,0.9491731858902575,0.016461261640000002,0.2429,5.6921,0.5,10000,893,9107
mesh16,ga_tcheby_proxy,40,12,0.9108,0.9484161278026906,0.016834956862,0.2487,5.8284,0.5,10000,892,9108
mesh16,ga_tcheby_proxy,40,13,0.9038,0.9477386891891891,0.019238536690000002,0.2647,6.2116,0.5,10000,962,9038
mesh16,ga_tcheby_proxy,40,14,0.9082,0.9486715098039215,0.017053785692,0.254,5.951,0.5,10000,918,9082
mesh16,ga_tcheby_proxy,40,15,0.911,0.9485296696629213,0.016560340996,0.247,5.8141,0.5,10000,890,9110
mesh16,ga_tcheby_proxy,40,16,0.9066,0.9470132055674517,0.018224925067000002,0.2551,5.995,0.5,10000,934,9066
mesh16,ga_tcheby_proxy,40,17,0.9063,0.9489613970117394,0.017637328622,0.2536,5.9491,0.5,10000,937,9063
mesh16,ga_tcheby_proxy,40,18,0.9122,0.9486241958997721,0.015460866960000002,0.2274,5.3364,0.5,10000,878,9122
mesh16,ga_tcheby_proxy,40,19,0.912,0.9463287784090908,0.016547620298999997,0.2417,5.6858,0.5,10000,880,9120
mesh16,ga_tcheby_proxy,40,20,0.9133,0.9481590761245674,0.015747706131000003,0.2354,5.5277,0.5,10000,867,9133
mesh16,ga_tcheby_proxy,40,21,0.9135,0.9475539236994218,0.016049182288,0.2386,5.5984,0.5,10000,865,9135
mesh16,ga_tcheby_proxy,40,22,0.9066,0.9483453468950748,0.017802207763,0.2557,5.9986,0.5,10000,934,9066
mesh16,ga_tcheby_proxy,40,23,0.9104,0.949073927455357,0.016276199982,0.2399,5.6306,0.5,10000,896,9104
mesh16,ga_tcheby_proxy,40,24,0.9114,0.949761507900677,0.016091431624,0.2356,5.5132,0.5,10000,886,9114
mesh16,ga_tcheby_proxy,40,25,0.9109,0.9483663827160493,0.016462482958000003,0.247,5.7928,0.5,10000,891,9109
mesh16,ga_tcheby_proxy,40,26,0.9099,0.9477571809100996,0.01704371041,0.252,5.9196,0.5,10000,901,9099
mesh16,ga_tcheby_proxy,40,27,0.9124,0.9489530057077624,0.015435373083,0.2353,5.518,0.5,10000,876,9124
mesh16,ga_tcheby_proxy,40,28,0.9086,0.9455539671772428,0.0185201972,0.2623,6.1507,0.5,10000,914,9086
mesh16,ga_tcheby_proxy,40,29,0.9049,0.9486076929547843,0.018396292353999998,0.2594,6.0863,0.5,10000,951,9049
mesh16,ga_tcheby_proxy,40,30,0.9036,0.9478927219917012,0.018630594923,0.2588,6.0821,0.5,10000,964,9036
mesh16,keyaware,2,1,0.1275,0.9720637638968479,0.581362193126,2.3349,54.8619,0.05,10000,8725,1275
mesh16,keyaware,2,2,0.1207,0.9720409298305467,0.591468156978,2.3536,55.3054,0.05,10000,8793,1207
mesh16,keyaware,2,3,0.124,0.9720648676940638,0.588447989408,2.3216,54.5213,0.05,10000,8760,1240
mesh16,keyaware,2,4,0.122,0.9720216523917994,0.594692223814,2.389,56.1274,0.05,10000,8780,1220
mesh16,keyaware,2,5,0.1196,0.9720215775783733,0.5945911354019999,2.3536,55.3135,0.05,10000,8804,1196
mesh16,keyaware,2,6,0.1307,0.9721701543770848,0.581874455276,2.3152,54.3703,0.05,10000,8693,1307
mesh16,keyaware,2,7,0.1245,0.971946565733866,0.592317640914,2.3491,55.2397,0.05,10000,8755,1245
mesh16,keyaware,2,8,0.1221,0.9720938387060027,0.591303705,2.3379,54.9165,0.05,10000,8779,1221
mesh16,keyaware,2,9,0.122,0.9721441692482913,0.593222430206,2.3576,55.3805,0.05,10000,8780,1220
mesh16,keyaware,2,10,0.1202,0.9721291588997497,0.586840558464,2.3328,54.8235,0.05,10000,8798,1202
mesh16,keyaware,2,11,0.1251,0.972150288947308,0.587677696922,2.3372,54.9227,0.05,10000,8749,1251
mesh16,keyaware,2,12,0.1173,0.9720241795627051,0.59586369843,2.3844,56.0244,0.05,10000,8827,1173
mesh16,keyaware,2,13,0.1247,0.9721468536501768,0.591090542058,2.3591,55.3949,0.05,10000,8753,1247
mesh16,keyaware,2,14,0.118,0.9721238851473921,0.595571146004,2.3671,55.6192,0.05,10000,8820,1180
mesh16,keyaware,2,15,0.1242,0.9720322953870746,0.590319123696,2.3494,55.2178,0.05,10000,8758,1242
mesh16,keyaware,2,16,0.1271,0.9720752913277578,0.58941481709,2.3428,55.0207,0.05,10000,8729,1271
mesh16,keyaware,2,17,0.1216,0.9720647009335153,0.5956757721820001,2.362,55.5088,0.05,10000,8784,1216
mesh16,keyaware,2,18,0.1252,0.9721477839506172,0.587801533724,2.3383,54.9538,0.05,10000,8748,1252
mesh16,keyaware,2,19,0.1257,0.972145111860917,0.586897044826,2.3335,54.7996,0.05,10000,8743,1257
mesh16,keyaware,2,20,0.1276,0.9720310904401649,0.589561106918,2.34,54.9903,0.05,10000,8724,1276
mesh16,keyaware,2,21,0.1206,0.9719992725722082,0.590050982146,2.3419,54.9829,0.05,10000,8794,1206
mesh16,keyaware,2,22,0.1256,0.9720177820219577,0.587107756982,2.3429,55.0283,0.05,10000,8744,1256
mesh16,keyaware,2,23,0.1185,0.9720152360748722,0.59243847261,2.3638,55.5151,0.05,10000,8815,1185
mesh16,keyaware,2,24,0.1212,0.9720989781520253,0.586879184424,2.3332,54.7798,0.05,10000,8788,1212
mesh16,keyaware,2,25,0.1225,0.9720772559544157,0.591988470228,2.3544,55.29,0.05,10000,8775,1225
mesh16,keyaware,2,26,0.1254,0.9720990929567802,0.585759898772,2.3474,55.1588,0.05,10000,8746,1254
mesh16,keyaware,2,27,0.1196,0.9720404995456607,0.5938089231320001,2.3497,55.2013,0.05,10000,8804,1196
mesh16,keyaware,2,28,0.1228,0.9719384844961239,0.5913480346319999,2.3666,55.6088,0.05,10000,8772,1228
mesh16,keyaware,2,29,0.1232,0.9720252139598539,0.590232024484,2.3479,55.1272,0.05,10000,8768,1232
mesh16,keyaware,2,30,0.1245,0.972100582866933,0.589074856832,2.3689,55.6681,0.05,10000,8755,1245
mesh16,keyaware,5,1,0.2903,0.9702358699450468,0.45106630768000006,1.9035,44.6859,0.05,10000,7097,2903
mesh16,keyaware,5,2,0.2788,0.9704236285357734,0.46206550408599995,1.9551,45.9252,0.05,10000,7212,2788
mesh16,keyaware,5,3,0.2715,0.9705975224433765,0.46356485697600003,1.9441,45.6157,0.05,10000,7285,2715
mesh16,keyaware,5,4,0.276,0.9701319196132594,0.45720091795999995,1.9225,45.148,0.05,10000,7240,2760
mesh16,keyaware,5,5,0.2783,0.9705565190522375,0.45784681224799995,1.9244,45.2084,0.05,10000,7217,2783
mesh16,keyaware,5,6,0.282,0.970398769498607,0.453238835104,1.9102,44.8468,0.05,10000,7180,2820
mesh16,keyaware,5,7,0.2862,0.9704947394228073,0.44891563403,1.8933,44.4819,0.05,10000,7138,2862
mesh16,keyaware,5,8,0.2848,0.9703670687919461,0.453019883046,1.9107,44.8551,0.05,10000,7152,2848
mesh16,keyaware,5,9,0.2722,0.9703886727122834,0.46426504601400004,1.9696,46.2751,0.05,10000,7278,2722
mesh16,keyaware,5,10,0.2871,0.9703382851732357,0.449374369524,1.9012,44.6332,0.05,10000,7129,2871
mesh16,keyaware,5,11,0.2753,0.9705575934869599,0.459746619266,1.9446,45.6549,0.05,10000,7247,2753
mesh16,keyaware,5,12,0.2815,0.9703715234516351,0.455783066966,1.9132,44.9245,0.05,10000,7185,2815
mesh16,keyaware,5,13,0.2788,0.9702802393233497,0.45963747002600003,1.9371,45.4719,0.05,10000,7212,2788
mesh16,keyaware,5,14,0.2761,0.9704653960491777,0.45884554828,1.9365,45.4692,0.05,10000,7239,2761
mesh16,keyaware,5,15,0.282,0.9704624231197769,0.45717687704,1.913,44.909,0.05,10000,7180,2820
mesh16,keyaware,5,16,0.2746,0.9706748702784668,0.461585220864,1.933,45.3964,0.05,10000,7254,2746
mesh16,keyaware,5,17,0.2891,0.9702920302433532,0.449879664342,1.9041,44.6919,0.05,10000,7109,2891
mesh16,keyaware,5,18,0.279,0.9704774099861301,0.45628486924999995,1.9207,45.0823,0.05,10000,7210,2790
mesh16,keyaware,5,19,0.277,0.9702674955739969,0.461222952892,1.9362,45.4734,0.05,10000,7230,2770
mesh16,keyaware,5,20,0.2786,0.9704581242029385,0.458858347142,1.9315,45.3538,0.05,10000,7214,2786
mesh16,keyaware,5,21,0.2836,0.9702733971245112,0.45759977690200004,1.9399,45.5629,0.05,10000,7164,2836
mesh16,keyaware,5,22,0.2816,0.9702850041759463,0.456784435054,1.9227,45.1188,0.05,10000,7184,2816
mesh16,keyaware,5,23,0.2915,0.9704474793225122,0.44851345270000004,1.9024,44.665,0.05,10000,7085,2915
mesh16,keyaware,5,24,0.2759,0.9703922209639549,0.461511089016,1.9438,45.6397,0.05,10000,7241,2759
mesh16,keyaware,5,25,0.2714,0.9708308088114188,0.461128724416,1.9248,45.2076,0.05,10000,7286,2714
mesh16,keyaware,5,26,0.2758,0.970466465755316,0.45912144838,1.9348,45.4393,0.05,10000,7242,2758
mesh16,keyaware,5,27,0.275,0.9706786386206895,0.45876219035000004,1.9316,45.329,0.05,10000,7250,2750
mesh16,keyaware,5,28,0.278,0.9705812754847642,0.456830430654,1.9357,45.4564,0.05,10000,7220,2780
mesh16,keyaware,5,29,0.2764,0.9701464879767826,0.461106560882,1.9442,45.6458,0.05,10000,7236,2764
mesh16,keyaware,5,30,0.2803,0.9702275487008473,0.456596670294,1.9478,45.7496,0.05,10000,7197,2803
mesh16,keyaware,10,1,0.4875,0.9676677159024388,0.28975282251600004,1.3811,32.3741,0.05,10000,5125,4875
mesh16,keyaware,10,2,0.4892,0.9672798917384494,0.289590889398,1.3872,32.5518,0.05,10000,5108,4892
mesh16,keyaware,10,3,0.4818,0.9675442684291777,0.296392685106,1.3865,32.5271,0.05,10000,5182,4818
mesh16,keyaware,10,4,0.4803,0.9675639276505675,0.2967831471,1.3939,32.7079,0.05,10000,5197,4803
mesh16,keyaware,10,5,0.4753,0.9675714850390696,0.29911616301,1.4194,33.3001,0.05,10000,5247,4753
mesh16,keyaware,10,6,0.4843,0.9674326891603645,0.291543399122,1.3821,32.4105,0.05,10000,5157,4843
mesh16,keyaware,10,7,0.4783,0.9677730532873297,0.29954660564,1.4159,33.2177,0.05,10000,5217,4783
mesh16,keyaware,10,8,0.4856,0.9678997130637633,0.292441257457,1.3932,32.6994,0.05,10000,5144,4856
mesh16,keyaware,10,9,0.4797,0.9677028275994616,0.29570652119199997,1.3947,32.7015,0.05,10000,5203,4797
mesh16,keyaware,10,10,0.4683,0.9674389565544479,0.30688183316,1.4505,34.0119,0.05,10000,5317,4683
mesh16,keyaware,10,11,0.4735,0.9677497225071223,0.303888410396,1.4129,33.152,0.05,10000,5265,4735
mesh16,keyaware,10,12,0.4688,0.9675951863704816,0.308196094549,1.4449,33.8893,0.05,10000,5312,4688
mesh16,keyaware,10,13,0.4847,0.9676578263147679,0.292693462544,1.3834,32.4607,0.05,10000,5153,4847
mesh16,keyaware,10,14,0.4874,0.9673169463519311,0.289373054056,1.3811,32.4281,0.05,10000,5126,4874
mesh16,keyaware,10,15,0.4759,0.9676061793550848,0.299447950418,1.4156,33.2129,0.05,10000,5241,4759
mesh16,keyaware,10,16,0.4801,0.9675868932487014,0.29433654722,1.4,32.8439,0.05,10000,5199,4801
mesh16,keyaware,10,17,0.4793,0.967791941809103,0.297745736376,1.4011,32.8762,0.05,10000,5207,4793
mesh16,keyaware,10,18,0.4789,0.9670754720782956,0.29958692952,1.4195,33.2954,0.05,10000,5211,4789
mesh16,keyaware,10,19,0.4736,0.9672412241641336,0.30271177632499996,1.4331,33.6294,0.05,10000,5264,4736
mesh16,keyaware,10,20,0.4747,0.9674603832095945,0.30105267944,1.4158,33.2185,0.05,10000,5253,4747
mesh16,keyaware,10,21,0.4866,0.967509168874172,0.296905955242,1.4132,33.1487,0.05,10000,5134,4866
mesh16,keyaware,10,22,0.4771,0.9676480724803976,0.300492014188,1.4253,33.4449,0.05,10000,5229,4771
mesh16,keyaware,10,23,0.4871,0.9673722862156363,0.29284097118999997,1.3839,32.4624,0.05,10000,5129,4871
mesh16,keyaware,10,24,0.4898,0.9676234315954525,0.28949014940400003,1.384,32.4571,0.05,10000,5102,4898
mesh16,keyaware,10,25,0.484,0.9671692279069766,0.29655189036,1.4173,33.247,0.05,10000,5160,4840
mesh16,keyaware,10,26,0.4734,0.9675248982149637,0.303625932422,1.4318,33.5948,0.05,10000,5266,4734
mesh16,keyaware,10,27,0.4842,0.9674586000387745,0.29199556994200004,1.3837,32.4649,0.05,10000,5158,4842
mesh16,keyaware,10,28,0.4758,0.9672312689813046,0.299152876116,1.4178,33.2505,0.05,10000,5242,4758
mesh16,keyaware,10,29,0.4825,0.9677596382608693,0.29584103603600004,1.3902,32.5926,0.05,10000,5175,4825
mesh16,keyaware,10,30,0.4791,0.9679378767517757,0.296149037178,1.4041,32.9818,0.05,10000,5209,4791
mesh16,keyaware,20,1,0.719,0.9617471861209962,0.120976575433,0.7629,17.8851,0.05,10000,2810,7190
mesh16,keyaware,20,2,0.7229,0.9616681595092021,0.11821836283,0.7545,17.6955,0.05,10000,2771,7229
mesh16,keyaware,20,3,0.7271,0.9609405742030047,0.116998195403,0.7485,17.553,0.05,10000,2729,7271
mesh16,keyaware,20,4,0.7186,0.961101514925373,0.12384857435999999,0.7638,17.9217,0.05,10000,2814,7186
mesh16,keyaware,20,5,0.7123,0.960332768161279,0.125635443127,0.7733,18.1319,0.05,10000,2877,7123
mesh16,keyaware,20,6,0.721,0.9615200551971325,0.121523489661,0.7548,17.6748,0.05,10000,2790,7210
mesh16,keyaware,20,7,0.7208,0.961547981375358,0.12121609672699998,0.7494,17.5893,0.05,10000,2792,7208
mesh16,keyaware,20,8,0.7165,0.9613438959435624,0.12426247232099999,0.7635,17.8935,0.05,10000,2835,7165
mesh16,keyaware,20,9,0.7133,0.961240669340774,0.126473815466,0.7895,18.5012,0.05,10000,2867,7133
mesh16,keyaware,20,10,0.7168,0.9608550642655367,0.122214251754,0.7636,17.8873,0.05,10000,2832,7168
mesh16,keyaware,20,11,0.7252,0.9608997485443957,0.120068830978,0.7706,18.077,0.05,10000,2748,7252
mesh16,keyaware,20,12,0.7187,0.9611072982580875,0.123261822915,0.7603,17.8279,0.05,10000,2813,7187
mesh16,keyaware,20,13,0.7215,0.9604561098743267,0.12104546664,0.7485,17.5464,0.05,10000,2785,7215
mesh16,keyaware,20,14,0.7202,0.9617988413152251,0.122016323158,0.7557,17.7168,0.05,10000,2798,7202
mesh16,keyaware,20,15,0.7129,0.9611515959595959,0.125933011192,0.7814,18.3221,0.05,10000,2871,7129
mesh16,keyaware,20,16,0.7286,0.9613576805453204,0.11748013629899999,0.7478,17.5442,0.05,10000,2714,7286
mesh16,keyaware,20,17,0.7201,0.9624355487674168,0.12126081368200001,0.7569,17.76,0.05,10000,2799,7201
mesh16,keyaware,20,18,0.715,0.9616988070175437,0.124156918312,0.7751,18.1787,0.05,10000,2850,7150
mesh16,keyaware,20,19,0.7208,0.9613383327363896,0.12055482262600001,0.7565,17.7473,0.05,10000,2792,7208
mesh16,keyaware,20,20,0.721,0.9619817627240144,0.120339407864,0.7509,17.6034,0.05,10000,2790,7210
mesh16,keyaware,20,21,0.7204,0.9603954574391987,0.120172332869,0.7662,17.9772,0.05,10000,2796,7204
mesh16,keyaware,20,22,0.7241,0.960984504530627,0.118503733036,0.736,17.2471,0.05,10000,2759,7241
mesh16,keyaware,20,23,0.7175,0.9601543008849556,0.123308540448,0.7781,18.2489,0.05,10000,2825,7175
mesh16,keyaware,20,24,0.7221,0.9612481068729757,0.12070615968,0.7681,18.0007,0.05,10000,2779,7221
mesh16,keyaware,20,25,0.7226,0.9601278615717374,0.12049008816000001,0.7625,17.8943,0.05,10000,2774,7226
mesh16,keyaware,20,26,0.7176,0.9614669167847025,0.125451210152,0.7806,18.3012,0.05,10000,2824,7176
mesh16,keyaware,20,27,0.7203,0.9605849209867713,0.121532521086,0.7706,18.0674,0.05,10000,2797,7203
mesh16,keyaware,20,28,0.7243,0.9616371487123684,0.11970595544,0.7504,17.5765,0.05,10000,2757,7243
mesh16,keyaware,20,29,0.7201,0.9611194290818148,0.124317766416,0.7651,17.9425,0.05,10000,2799,7201
mesh16,keyaware,20,30,0.7219,0.9620192581805104,0.118933014032,0.7468,17.5249,0.05,10000,2781,7219
mesh16,keyaware,40,1,0.9048,0.9468025724789915,0.020963836384,0.2674,6.2875,0.05,10000,952,9048
mesh16,keyaware,40,2,0.9044,0.9490134550209204,0.01980553453,0.2605,6.1072,0.05,10000,956,9044
mesh16,keyaware,40,3,0.9073,0.9465579827400215,0.018866123173,0.2534,5.9492,0.05,10000,927,9073
mesh16,keyaware,40,4,0.908,0.9489310315217391,0.019294240202,0.2479,5.8129,0.05,10000,920,9080
mesh16,keyaware,40,5,0.9091,0.9466070187018701,0.019672083938,0.2591,6.0836,0.05,10000,909,9091
mesh16,keyaware,40,6,0.9124,0.9472755844748858,0.018675030559,0.2507,5.894,0.05,10000,876,9124
mesh16,keyaware,40,7,0.908,0.9470295630434783,0.020068229163999998,0.2591,6.0821,0.05,10000,920,9080
mesh16,keyaware,40,8,0.904,0.9485304406249998,0.021118089507,0.2669,6.2633,0.05,10000,960,9040
mesh16,keyaware,40,9,0.9111,0.9463917120359955,0.018177644946,0.2512,5.8993,0.05,10000,889,9111
mesh16,keyaware,40,10,0.9091,0.9468610033003299,0.0201661389,0.257,6.0404,0.05,10000,909,9091
mesh16,keyaware,40,11,0.9103,0.9478239119286509,0.018925477421,0.2511,5.8884,0.05,10000,897,9103
mesh16,keyaware,40,12,0.9066,0.9473332858672376,0.020197024088,0.2612,6.1328,0.05,10000,934,9066
mesh16,keyaware,40,13,0.911,0.9466700797752808,0.018368681478,0.2466,5.79,0.05,10000,890,9110
mesh16,keyaware,40,14,0.9115,0.9482011220338981,0.018513260675,0.2488,5.842,0.05,10000,885,9115
mesh16,keyaware,40,15,0.9082,0.9482490958605663,0.019292910448,0.2577,6.0492,0.05,10000,918,9082
mesh16,keyaware,40,16,0.9107,0.9494224591265396,0.018443584359,0.2434,5.7088,0.05,10000,893,9107
mesh16,keyaware,40,17,0.9129,0.9477456004592422,0.016869374216,0.2377,5.5834,0.05,10000,871,9129
mesh16,keyaware,40,18,0.9054,0.9467907082452431,0.021016203112,0.2675,6.2738,0.05,10000,946,9054
mesh16,keyaware,40,19,0.9088,0.9483996370614034,0.019307719535,0.2492,5.852,0.05,10000,912,9088
mesh16,keyaware,40,20,0.91,0.9462121244444444,0.018949180199,0.2465,5.7839,0.05,10000,900,9100
mesh16,keyaware,40,21,0.9063,0.9481887876200641,0.020361583259,0.2631,6.1719,0.05,10000,937,9063
mesh16,keyaware,40,22,0.9072,0.9497533308189654,0.019537013483,0.2492,5.8445,0.05,10000,928,9072
mesh16,keyaware,40,23,0.9082,0.9487292734204792,0.020225035081,0.2551,5.9899,0.05,10000,918,9082
mesh16,keyaware,40,24,0.9104,0.9491345959821428,0.018289795516,0.2444,5.7308,0.05,10000,896,9104
mesh16,keyaware,40,25,0.9055,0.945576547089947,0.020770724265000002,0.2677,6.289,0.05,10000,945,9055
mesh16,keyaware,40,26,0.9086,0.9485906816192559,0.018957742849,0.2491,5.8396,0.05,10000,914,9086
mesh16,keyaware,40,27,0.9062,0.9467996119402984,0.020450835454,0.2612,6.116,0.05,10000,938,9062
mesh16,keyaware,40,28,0.9052,0.9480357594936707,0.021299887744,0.2666,6.2618,0.05,10000,948,9052
mesh16,keyaware,40,29,0.9129,0.9481935063145808,0.017814575044,0.2415,5.6673,0.05,10000,871,9129
mesh16,keyaware,40,30,0.91,0.9476840066666667,0.019033292383,0.2526,5.9289,0.05,10000,900,9100
mesh16,random,2,1,0.1226,0.9703560988146797,0.677068335948,4.8787,114.6124,0.01,10000,8774,1226
mesh16,random,2,2,0.1228,0.9703611766985862,0.6811273606620001,4.8831,114.6906,0.01,10000,8772,1228
mesh16,random,2,3,0.1279,0.9703939587203301,0.6769036997219999,4.8432,113.8029,0.01,10000,8721,1279
mesh16,random,2,4,0.1181,0.970282971992289,0.6851182596759999,4.9266,115.74,0.01,10000,8819,1181
mesh16,random,2,5,0.1305,0.9702726992524436,0.669733369756,4.8276,113.4174,0.01,10000,8695,1305
mesh16,random,2,6,0.1278,0.9702451390736067,0.674558317756,4.856,114.0998,0.01,10000,8722,1278
mesh16,random,2,7,0.1275,0.9704331758166186,0.67432787362,4.8529,114.0286,0.01,10000,8725,1275
mesh16,random,2,8,0.1243,0.9703949323969393,0.6782662800979999,4.8747,114.5511,0.01,10000,8757,1243
mesh16,random,2,9,0.1242,0.9703543731445534,0.679059468282,4.8631,114.2704,0.01,10000,8758,1242
mesh16,random,2,10,0.125,0.970377989942857,0.677434871746,4.8926,114.9863,0.01,10000,8750,1250
mesh16,random,2,11,0.1237,0.9704202548214079,0.6807444014640001,4.8936,114.9792,0.01,10000,8763,1237
mesh16,random,2,12,0.1232,0.9702666800866785,0.679739954126,4.8789,114.6561,0.01,10000,8768,1232
mesh16,random,2,13,0.1273,0.9703872928841525,0.676423592526,4.8628,114.2779,0.01,10000,8727,1273
mesh16,random,2,14,0.129,0.9702285061997702,0.671093865156,4.8292,113.4208,0.01,10000,8710,1290
mesh16,random,2,15,0.1253,0.9703712666056932,0.67863898658,4.8977,115.07,0.01,10000,8747,1253
mesh16,random,2,16,0.1286,0.9703266350700022,0.67671682823,4.8497,113.9315,0.01,10000,8714,1286
mesh16,random,2,17,0.1261,0.9703685621924703,0.677252380902,4.8542,114.071,0.01,10000,8739,1261
mesh16,random,2,18,0.1258,0.9702716786776479,0.6775671060640001,4.8771,114.5691,0.01,10000,8742,1258
mesh16,random,2,19,0.1179,0.970208827003741,0.68425880722,4.9055,115.2284,0.01,10000,8821,1179
mesh16,random,2,20,0.1272,0.9703013515123737,0.675930156404,4.8787,114.6244,0.01,10000,8728,1272
mesh16,random,2,21,0.1262,0.9703580209430073,0.67693200531,4.86,114.1863,0.01,10000,8738,1262
mesh16,random,2,22,0.123,0.9704224005701252,0.6796093986699999,4.8701,114.4043,0.01,10000,8770,1230
mesh16,random,2,23,0.1194,0.9702793522598226,0.6818213725,4.8855,114.7995,0.01,10000,8806,1194
mesh16,random,2,24,0.1247,0.9700996101907915,0.676098306798,4.8437,113.7986,0.01,10000,8753,1247
mesh16,random,2,25,0.1254,0.9705092043219756,0.676932126156,4.8797,114.6188,0.01,10000,8746,1254
mesh16,random,2,26,0.1223,0.9704410004557363,0.680062569288,4.8805,114.6625,0.01,10000,8777,1223
mesh16,random,2,27,0.1276,0.9703634213663456,0.675024056006,4.8382,113.6398,0.01,10000,8724,1276
mesh16,random,2,28,0.1208,0.9704243373521381,0.68307303951,4.9096,115.3852,0.01,10000,8792,1208
mesh16,random,2,29,0.1199,0.9704546179979547,0.681708474366,4.9098,115.3734,0.01,10000,8801,1199
mesh16,random,2,30,0.1243,0.9702371690076507,0.675450972202,4.8324,113.4966,0.01,10000,8757,1243
mesh16,random,5,1,0.2822,0.9675923785176926,0.532496877696,3.936,92.4354,0.01,10000,7178,2822
mesh16,random,5,2,0.2827,0.9676282195734,0.53385614912,3.9534,92.886,0.01,10000,7173,2827
mesh16,random,5,3,0.2814,0.9679714277762312,0.531000123854,3.9375,92.4681,0.01,10000,7186,2814
mesh16,random,5,4,0.2858,0.9679877044245306,0.5299842030099999,3.9384,92.4978,0.01,10000,7142,2858
mesh16,random,5,5,0.2838,0.9678579653728007,0.5309367690379999,3.9262,92.1826,0.01,10000,7162,2838
mesh16,random,5,6,0.2813,0.9680207199109501,0.532931961798,3.9391,92.5036,0.01,10000,7187,2813
mesh16,random,5,7,0.2888,0.9678505991282337,0.52755216083,3.9202,92.0581,0.01,10000,7112,2888
mesh16,random,5,8,0.2854,0.9678409353484464,0.53067916779,3.93,92.2716,0.01,10000,7146,2854
mesh16,random,5,9,0.2876,0.968023545199326,0.5239638897800001,3.8822,91.1387,0.01,10000,7124,2876
mesh16,random,5,10,0.2814,0.9677154979126076,0.5335812709800001,3.9509,92.786,0.01,10000,7186,2814
mesh16,random,5,11,0.2764,0.9676556500829184,0.535427109796,3.9635,93.0662,0.01,10000,7236,2764
mesh16,random,5,12,0.291,0.9675648221438643,0.5250684810959999,3.9075,91.7769,0.01,10000,7090,2910
mesh16,random,5,13,0.285,0.9673825451748249,0.531035318698,3.9376,92.4904,0.01,10000,7150,2850
mesh16,random,5,14,0.2819,0.9679194191616762,0.5325562865060001,3.9417,92.5641,0.01,10000,7181,2819
mesh16,random,5,15,0.2786,0.9676259046298861,0.5354968521800001,3.9783,93.417,0.01,10000,7214,2786
mesh16,random,5,16,0.2677,0.9678690269015428,0.5470049044440001,4.0421,94.9433,0.01,10000,7323,2677
mesh16,random,5,17,0.2816,0.9677549333240533,0.534924090638,3.9762,93.3576,0.01,10000,7184,2816
mesh16,random,5,18,0.2777,0.9677146645438182,0.539251491047,3.9681,93.195,0.01,10000,7223,2777
mesh16,random,5,19,0.2754,0.9680332296439411,0.541041947092,3.9816,93.492,0.01,10000,7246,2754
mesh16,random,5,20,0.2742,0.9676564309727195,0.54173234829,3.9914,93.7391,0.01,10000,7258,2742
mesh16,random,5,21,0.2744,0.9676339786383681,0.5404528304499999,3.9921,93.7632,0.01,10000,7256,2744
mesh16,random,5,22,0.2718,0.9676832757484206,0.54421899101,4.0287,94.6164,0.01,10000,7282,2718
mesh16,random,5,23,0.2805,0.9679228904794993,0.534434603996,3.9451,92.6416,0.01,10000,7195,2805
mesh16,random,5,24,0.2821,0.9678760293912799,0.533105781996,3.9446,92.6255,0.01,10000,7179,2821
mesh16,random,5,25,0.2812,0.9677553711741789,0.535644204062,3.9591,92.9958,0.01,10000,7188,2812
mesh16,random,5,26,0.2806,0.9679796224631635,0.5358481221660001,3.9431,92.6261,0.01,10000,7194,2806
mesh16,random,5,27,0.278,0.9680082015235455,0.5364093583,3.9612,93.0357,0.01,10000,7220,2780
mesh16,random,5,28,0.276,0.9678821569060772,0.539021377612,3.9761,93.4055,0.01,10000,7240,2760
mesh16,random,5,29,0.2799,0.9679919064018883,0.536431078002,3.9614,93.0386,0.01,10000,7201,2799
mesh16,random,5,30,0.2815,0.9678544745998606,0.5330247554399999,3.9412,92.5714,0.01,10000,7185,2815
mesh16,random,10,1,0.4833,0.9634412767563382,0.353262730079,2.7718,65.0833,0.01,10000,5167,4833
mesh16,random,10,2,0.4906,0.9628697483313702,0.34792436123799997,2.7552,64.6797,0.01,10000,5094,4906
mesh16,random,10,3,0.4729,0.9637717983304873,0.362989903786,2.8365,66.5661,0.01,10000,5271,4729
mesh16,random,10,4,0.4773,0.9632955884828772,0.358475346984,2.8234,66.274,0.01,10000,5227,4773
