trainer_seed,epoch,transition_count,cumulative_transitions,mean_original_reward,mean_training_reward,profile_0_count,profile_1_count,profile_2_count,profile_3_count,distinct_state_count,q_min,q_max,q_table_sha256
71,191,4096,782336,4.607258883112,5.439574594947,1121,1530,873,572,99,0.000000000000,124.594737663052,c3b813160354bf4153457878cefd914b174ec8eb040da23582bf1357dea74b35
71,192,4096,786432,4.626708150275,5.483826741726,975,1652,1033,436,101,0.000000000000,124.531269507592,0b6cdfe8d224b73d84651c978caab5852bb0f475cd075b27308074188db7ae8e
71,193,4096,790528,4.604694733123,5.433932252806,1255,1519,741,581,103,0.000000000000,124.459685605579,0254bbb46adf55d72841a3c63b047785c36afda8e2c94d72e9c2dbdbdb1a56d8
71,194,4096,794624,4.588822875760,5.435374022570,622,1821,947,706,104,0.000000000000,124.391652121980,de5712d7f9c6433a01302902cd7c851eb9e4e1ff24e0e748862fa2237993f191
71,195,4096,798720,4.606934952688,5.445456607628,948,1749,785,614,101,0.000000000000,124.328533342282,efa44b31ced61b57f6210e96fe5987c2b38b6a0eaabc291bc17dd8b647600580
71,196,4096,802816,4.613622186353,5.455249975881,1067,1644,566,819,100,0.000000000000,124.268259149477,65c40effdeba5060c4ce0b92d79e6391724b47f711ab0e79c5515371f6320ab9
71,197,4096,806912,4.607053907898,5.433371393309,1352,1451,463,830,106,0.000000000000,124.210303923109,857a24e08b00bb4b39313950ffd88b67de11b0811608dc69c56122c39a120f61
71,198,4096,811008,4.578425744205,5.348338719007,1308,1464,722,602,100,0.000000000000,124.152620249672,e36b331d5d36295ad578666176cbd79270d7fa0533ccdf79c55fa4b0161b0715
71,199,4096,815104,4.586393786972,5.391783155701,924,1444,921,807,106,0.000000000000,124.095376252249,1e54d211550871cd0e70425b84399ab423948da545a490bca06c3cb0f16727cb
71,200,4096,819200,4.582163030343,5.375775656527,1396,1389,859,452,109,0.000000000000,124.046684989462,8e64d9b32da14e1256fee60be0c1f5ca845ec63df6454d4f9da64e4513796df3
113,1,4096,4096,4.444096001262,5.218635958172,1004,1091,995,1006,104,0.000000000000,35.133381718360,9ddc67c4ddfcd7027111839c1d8165bda371d1fd4ca149061390a166362b3ea0
113,2,4096,8192,4.447434974626,5.193629058658,1046,1017,1015,1018,107,0.000000000000,50.244638422375,8ab86d3cc6512ef7f8cd755717ed15b02f76df1c6ebeaecd07824edb2af0e326
113,3,4096,12288,4.440402422610,5.182682932627,1011,1039,1036,1010,109,0.000000000000,61.723279191037,c084052426571536805df358c3a40049467995a7d12b354fd3489fcbedd03657
113,4,4096,16384,4.452451689329,5.223365351066,990,1087,1010,1009,105,0.000000000000,72.011628947638,a528d36f0387c62f5b2904d891316fd0fafabe2bac23d904535c73af18ca07a4
113,5,4096,20480,4.446483830379,5.182462176983,1092,965,1005,1034,103,0.000000000000,78.464959067223,7ed37c57e87a07eb68b3298f6b444e69e8ef12a8d265eda039cf9a9452565f4f
113,6,4096,24576,4.445712785411,5.173871649455,1125,948,963,1060,105,0.000000000000,84.964307238535,6eba973f8f262e5e17e576f6143120201c0b227d229c8a993bd30d75a1221d0b
113,7,4096,28672,4.437846535978,5.173558018913,1005,1028,1070,993,109,0.000000000000,90.071225017441,03eca7104ccc2f92146b20e8e16f400ccd312ed0be7fd21c997dec5a2dcc9d6c
113,8,4096,32768,4.451361778426,5.221317230892,1039,1021,1005,1031,102,0.000000000000,93.897552639423,787f6a13dd56be1592931ff92ce7820cb908a44a71acb70023451bb919f15223
113,9,4096,36864,4.439952222081,5.188582814104,1005,1016,1038,1037,106,0.000000000000,97.038641167214,a4ac43db1e2fb5edd27b1c3c6187de40478ba5701dc8da40106527f281dcc2d0
113,10,4096,40960,4.447654661392,5.186512688538,1037,1048,1040,971,104,0.000000000000,100.150198758791,740caae074d3e222405dd50f0f9f13c541168697b5d6c609dc13dc1ee2fbfdee
113,11,4096,45056,4.442610618480,5.176411712203,1028,1001,1063,1004,108,0.000000000000,102.761429645757,de045233d394bcb1188aa84b2735644e5e82914c63a87ecacacc46abf9930193
113,12,4096,49152,4.448766800460,5.172343080747,1031,999,1053,1013,105,0.000000000000,104.652456109376,5d277d7b0d2737eb1e17c2ee1925f4d5ae4af5138ca3353e9e6c4102f493cc4f
113,13,4096,53248,4.439843887653,5.167367738110,1021,975,1069,1031,107,0.000000000000,105.566112277426,599866532a64797767325ff2e1e3675794906b0135312bb37897db4eca2268f8
113,14,4096,57344,4.445355117905,5.198009827087,994,1019,1026,1057,103,0.000000000000,107.247995036792,d26cf21f93a241eaddb8f85d35446125925ce1190d478f00fbf90578558b342e
113,15,4096,61440,4.440715660411,5.167374360394,1077,1003,979,1037,108,0.000000000000,108.968744623442,2c826c82f84e7e78c28631e981b54ff1cbf2070fc2f447181b99e7f23e70ca40
113,16,4096,65536,4.438599998282,5.171598723596,984,999,1074,1039,107,0.000000000000,110.317609809931,c3bb2b5f29cb38c2fa724b0ec28e67010b87654ff94174a5f14a2a7189521072
113,17,4096,69632,4.441012331784,5.184476573231,1020,1034,1042,1000,110,0.000000000000,111.895229912999,cf04a814348d5ee417d2e5530f02c819a74a2cef3fae39d3112efc6f106173bd
113,18,4096,73728,4.448330935232,5.196508311242,1047,1016,1056,977,108,0.000000000000,112.179759826667,eb9326712503c3b67b8b134ff0952a7d78471994c107da6b812968f6917eb7fd
113,19,4096,77824,4.441845371222,5.171585586451,1147,1038,974,937,112,0.000000000000,113.320963899911,f654f91d3b574f00dbff0e3d15ff7185800d21a6e88a8a0484e6fc07417f8785
113,20,4096,81920,4.444872723102,5.174722826002,1045,980,1037,1034,108,0.000000000000,114.319672414194,ea85c6c708e5b4da4a33be36435a3e56ac9ce0939f325d00587d487217416295
113,21,4096,86016,4.446522897038,5.173401646747,986,974,1085,1051,106,0.000000000000,115.058994535997,f9cb82bcab523a337171d58ed5cb2639bedfdaa5d5ee4631b858cf0bf9f6ec81
113,22,4096,90112,4.451338004931,5.204596160350,1018,1071,1043,964,106,0.000000000000,115.587100333817,ccfae01b7c2596df8f576d62e843244d95bbeb2585b35eb9d3e22949d3817eeb
113,23,4096,94208,4.447206889641,5.204847089813,1066,1077,991,962,110,0.000000000000,115.598235113047,592419de17e02fcb904c7a88a36e9ff7eff37df53409645066aa7e7ac21d2823
113,24,4096,98304,4.440937704507,5.206959314123,1030,1115,968,983,108,0.000000000000,116.179340261168,c70aa103645e0ce5d1e130fe81057905f65b96babf44822ebdee75e302000350
113,25,4096,102400,4.436823574443,5.172709336833,1080,1047,974,995,106,0.000000000000,116.716527341210,766e5a3f09beee34f1d34f0af3bfc1ac0dd18ed08a0d65d51fbf2071c1e8cbe9
113,26,4096,106496,4.449501966594,5.180526421062,1066,1013,1016,1001,106,0.000000000000,116.938452746546,f963f1f0da83445575787f35735792928343e760c9bda8e5229216ae9c0ebd34
113,27,4096,110592,4.444609425392,5.184789264067,989,1078,1034,995,107,0.000000000000,117.609067323259,643607f87e23a06902bb72dfebd79339f1db2e06fabbe41fee84875dad4e17b4
113,28,4096,114688,4.448149893699,5.203691371671,1043,1062,1069,922,105,0.000000000000,118.271952489918,c6c4d0694f6a906efbab29bf6c9c4f4b7b4880a54ce10a584c0ec4915262734e
113,29,4096,118784,4.443920012306,5.176621943757,1073,1021,1042,960,106,0.000000000000,118.016132363752,7cffed9e2abb214c15bf1ed3425e7fa83fcd50df6b7b3d665126023259c40a74
113,30,4096,122880,4.452505391662,5.193953695556,1055,1084,1054,903,106,0.000000000000,118.685201558114,e8fba6e56ce5776ba635f52334f6fea3e3d669d69eee4f6d98590e2fe77d20a6
113,31,4096,126976,4.447548072533,5.176377348725,1061,1041,1042,952,105,0.000000000000,118.225298324556,bd3f3a1c6111d75c6c8b2df9b020b6291152d28a1a03e434abf07478387781e1
113,32,4096,131072,4.448202421656,5.189855096780,1004,1087,1122,883,105,0.000000000000,118.526625578844,42942d8388142bfb05b405b579d7920c9557eefe7a8c0d538ff8e8ac092cc5ef
113,33,4096,135168,4.447024681346,5.198357026166,984,1120,1063,929,107,0.000000000000,118.425244508687,c6303b4e38429125876ccfaf098a7b1a9c83c5444b31f2fb9e718d959ab22f78
113,34,4096,139264,4.447534153387,5.195235734643,1056,1099,1072,869,102,0.000000000000,118.578713634371,1f62070a24f237f00af8372c9c4a71f21c7bf855c3dad74d088597a440e53d85
113,35,4096,143360,4.442870244244,5.179823262133,1029,1066,1069,932,105,0.000000000000,118.605463534722,f64495e266ece1bb7ea60d183109647661dd7fd13530ebd1b78c8541e2746a26
113,36,4096,147456,4.453620409796,5.211465525902,974,1133,1061,928,104,0.000000000000,118.908854048241,fe4e6fd89112e3c6718e7f38ec499c10b86d5153308b5e260a1d9f2087827b46
113,37,4096,151552,4.449768660051,5.200184991766,958,1153,1086,899,106,0.000000000000,118.967499152618,fbf2f0988d38d4ab09c321cf72e23abec4d70106aa2a0dbdfa3041018996307a
113,38,4096,155648,4.441674812899,5.193035677376,1063,1088,979,966,105,0.000000000000,118.869326134675,52a7c1f251318e453374e381e068d1c6d9dfbc5fdf3ad319313942be6d6d8a06
113,39,4096,159744,4.445971031098,5.193327972050,1044,1124,949,979,102,0.000000000000,118.888151736271,fd609eb0c500f7838d6f27a78f1b9359a637542fb43fb09414ea69f29ac38220
113,40,4096,163840,4.452272075310,5.213528242645,1008,1155,1036,897,104,0.000000000000,119.258739892425,757a8dfb985898f7ad9c8056e84e2573e9b599459d2ed78891cec2c4c8e96637
113,41,4096,167936,4.451641731993,5.189790072503,1111,1089,985,911,103,0.000000000000,119.057114009293,710e208ace959974e11acbbf74baf4eb56a95b17fbf9eb3647979f6d46a966c3
113,42,4096,172032,4.454059914817,5.212850010829,1135,1100,937,924,104,0.000000000000,119.049530768458,911605a4b2920ef9bb7653653e84690fc937f3d4aba900bbc83d79a5f6d81566
113,43,4096,176128,4.455969610332,5.212301781172,1014,1187,1028,867,108,0.000000000000,119.059083399916,384c5ff30ff45e7d1a976bc19c09d717476ad60082b1eadedf2be5982ca0952e
113,44,4096,180224,4.454350719959,5.205514207960,1001,1127,1024,944,103,0.000000000000,118.939672206709,118544569519ca05fda54b72c5c5ea5aa0d024923c7f928005fabaab7713c8e3
113,45,4096,184320,4.451961244837,5.225675057473,1101,1143,982,870,110,0.000000000000,118.808450431791,265522316240b794a63c9763b43c78609d9b6413f94a3a33412894c0ba32f67f
113,46,4096,188416,4.455133386836,5.224189797345,1034,1198,941,923,103,0.000000000000,119.020644808720,cdcea18d9359f6d26d5880a280363403c58c5992ac843ae687f983b62ca28dd7
113,47,4096,192512,4.461378888378,5.212739674605,1045,1125,1027,899,103,0.000000000000,119.649481070647,0fe9d22677128035f8899118f512e762de8f044416594aa6e5fd4d5d36ac8289
113,48,4096,196608,4.455691764196,5.211666470845,1012,1167,964,953,107,0.000000000000,119.521042456083,795bab4d5a2a1de63cb36be0ced5f83339bbcfa54f95163acb683e9a4107db80
113,49,4096,200704,4.460197497462,5.244973583600,1033,1131,981,951,105,0.000000000000,119.475611437552,05b7fc90cf46d7243171ca0295ad87f8f27334ce32ec444d72980f5728059c39
113,50,4096,204800,4.459575509953,5.236220496843,1068,1146,974,908,106,0.000000000000,118.992959001034,aa26e2487424ad402601d44b1d3b8f3e2243c45f2c6bc3c6fafe52ef7ad93ed5
113,51,4096,208896,4.459392239447,5.227291614039,1052,1145,982,917,106,0.000000000000,119.208291364966,2c56e20d20db693d615df3443ba022141886652b047d4e37b2623ad5a11f09f0
113,52,4096,212992,4.465995654655,5.273703321743,1017,1313,948,818,108,0.000000000000,119.293668433024,77bab2d79e6b83fe476156b4ec7c16d8ec34b2175f03e8f303d1cc6de4dc26b5
113,53,4096,217088,4.454793996599,5.247699423894,978,1169,980,969,106,0.000000000000,119.123379186659,23a1bbe5787a0ee44fb5e9c6360fe66d43e5c2a8733714938f120243f002f843
113,54,4096,221184,4.471248472651,5.287947015604,983,1182,948,983,105,0.000000000000,119.298042501710,df296eaa0db64f4cecb95155ab6ebdc8796fc94913008c88a52281e7e288089b
113,55,4096,225280,4.462788175271,5.245398794836,1038,1133,1008,917,104,0.000000000000,119.224143924677,87e5678c8b35d53413d51c9019791c5e6ca4f7d44426706ee4fcb665759c3de8
113,56,4096,229376,4.472828961674,5.253859792009,1030,1143,1009,914,109,0.000000000000,119.422652922124,eb60c581ffeb1e92650474bb6af2735dd2c746c40f01e66c9e744009c487eab1
113,57,4096,233472,4.463072772280,5.267973706307,1037,1210,992,857,107,0.000000000000,119.072391379110,6ce6b2c886bb73cccd4c69e8d807fe85751619e30d7aa2abcfd53a4f4c9c474e
113,58,4096,237568,4.459669541220,5.286152285974,952,1138,1020,986,108,0.000000000000,118.839697971310,1c6dd9804653d1c8a0af849d23756c975682bb5e86d8e90f918f799d018fa899
113,59,4096,241664,4.460561537882,5.270098690589,996,1200,1045,855,106,0.000000000000,118.594042430392,a2e407118608b2b2067e029ac2e47c2766e127ec5623ee83ebf2ae7f50d8cc14
113,60,4096,245760,4.467095380084,5.281373219554,949,1173,1067,907,107,0.000000000000,118.815525380319,a5f385dc62a4bc88ab52b00062c0d43cc5c8a0cf1b2285a3d90d4807f051cd9c
113,61,4096,249856,4.466440691050,5.269287178262,961,1145,1101,889,106,0.000000000000,119.018761886649,89d254720b20dab7e8161dd5d9388534abe608417e1e6142ac7b73b9181495dd
113,62,4096,253952,4.487651464868,5.311452050879,1089,1253,956,798,111,0.000000000000,119.063252262398,e5fa291165e586d5cd258b7a5028b3a0288301edaf7b1eb10e56b9e9dbbac730
113,63,4096,258048,4.468383347257,5.301286318716,1011,1282,992,811,105,0.000000000000,119.618068474056,6786d998876f5e679c03acc9fc86bfe97430ec26ef82138b97ad27637e1c5c3a
113,64,4096,262144,4.476165939611,5.315682313130,915,1340,928,913,107,0.000000000000,119.474269585569,ead55ce90442adb2f669953ac7e44dc60d0b97b74854f1a0a857329f9b37def3
113,65,4096,266240,4.460492773679,5.269269922840,991,1224,912,969,105,0.000000000000,119.422053331730,eb9078f546df85ec86b7aa4114338bd81d551354879e51a070abe7ebe624ce9e
113,66,4096,270336,4.486319318418,5.320713308827,938,1181,1041,936,108,0.000000000000,119.503431346109,7975d29f1b8206e072a2e57ff3d4e805474481933ee6e5602eb43c82fc87a22d
113,67,4096,274432,4.485180784426,5.361373040046,901,1318,987,890,111,0.000000000000,119.721840488152,8e6b4ffa6ed88a68bfc3157cd45b18570567c781e0ae8f4b3821de33f0b6910a
113,68,4096,278528,4.490968825351,5.290589168590,1013,1202,922,959,106,0.000000000000,119.847622614532,d1546a7c122084d64a91981ed936219e011bc915d248f14bac8499de5e53b5a1
113,69,4096,282624,4.490107178520,5.336104983612,870,1329,935,962,110,0.000000000000,119.979846885920,5303eb97843931aba71561f6294b2de0ff22b2d17a6a1a9567570d5975ba0f26
113,70,4096,286720,4.486391915295,5.325288364305,914,1284,1014,884,109,0.000000000000,120.153422701958,800e3908b9c26dc955d755e1239b22a26f1dc554d16663c635f39d6a05f236a2
113,71,4096,290816,4.477745588206,5.266540458294,917,1199,1035,945,109,0.000000000000,120.358828659227,f872edb12eff636ed003f9e45294f39aa96eaf8a0a97627652ea4954d2a3003b
113,72,4096,294912,4.487905715717,5.300593565993,992,1325,983,796,110,0.000000000000,120.422188216474,fb0da9e3bc5806442a4a6a9677d7b0e115fc7ac720c98f66e496ce57ab182b8e
113,73,4096,299008,4.488213388567,5.303643593332,959,1212,1032,893,110,0.000000000000,120.544775402543,c3a0ca4efd01f9bc49fe09d8562ff3401eb8936b6875c9ed1a4c5cc92c711c07
113,74,4096,303104,4.486955621378,5.345080298011,931,1454,769,942,104,0.000000000000,120.826578317167,6b4a0590bccdb785bb705f90d539ef16e8316f0d31b74e20773876312b68202a
113,75,4096,307200,4.494011355276,5.336625010948,932,1317,849,998,107,0.000000000000,120.943028224300,dbdc66cf1f28dcf299256d0f6fa9b8a73a9ea95573591aea4e29dda0b0d5162b
113,76,4096,311296,4.499254743859,5.333087334811,936,1201,975,984,106,0.000000000000,120.970774629385,4509b84be87fda75b36ee7963ddcbbabbde676ace6fd60b2d69b846f85a84d30
113,77,4096,315392,4.498149803091,5.344316497522,1046,1305,886,859,105,0.000000000000,121.052825796309,83f928091526c07956203015eae6a654047c5898e83232c86f723df6109cb158
113,78,4096,319488,4.493410716386,5.301641400700,985,1244,943,924,107,0.000000000000,121.240469528089,53108ddfd3c2bf5201fbfd8ca7893468989b2e5e27032a5e120a54c6231652c6
113,79,4096,323584,4.485168805031,5.274679614656,958,1136,1153,849,109,0.000000000000,121.269925279100,25003eba1a4d3cf160f1335da15df509e14e9c77ca07f584f66a0e4123c1f5e8
113,80,4096,327680,4.496347947070,5.350780460154,936,1343,887,930,105,0.000000000000,121.369209074090,34e842bc89999c6e4692138da00152fd11e274f36136fa11b68064862e6a8c80
113,81,4096,331776,4.492512061493,5.318838773314,926,1180,1000,990,107,0.000000000000,121.607952314380,42b77b36689155ba7446512025edf696dbdce471664e60a111b248e003953a47
113,82,4096,335872,4.489986199131,5.291101534804,913,1271,1018,894,106,0.000000000000,121.589107232691,5c5e7a81455358abe10a2c3ff3bbff762b1fb4da232143244f327a3daf9b1357
113,83,4096,339968,4.497986975766,5.326757961656,833,1252,1173,838,108,0.000000000000,121.712454111716,dadaedc27c683a6049fed3b9b48c0ae22780acf6358b643da466e9bd9cd036c6
113,84,4096,344064,4.508560422244,5.366765126475,964,1424,863,845,105,0.000000000000,121.812188298110,7c598e7b38a244d2eda195f0c24d4b35672b1f1df30caed35b488fbe15959e50
113,85,4096,348160,4.500980567596,5.342687407102,1174,1291,720,911,104,0.000000000000,121.510288821213,9807f3b9036aff86a5436dc7b2b594311db57682735332b11e44ba83146788cc
113,86,4096,352256,4.499358712563,5.347756139314,983,1336,883,894,106,0.000000000000,121.604545212854,2f4f7178e757dc303bf60786dc01adb64ffbe5b52a3b9068d39b058603c4707e
113,87,4096,356352,4.508019087087,5.350273613973,981,1326,821,968,110,0.000000000000,121.359899565745,9e592c78341feb9a3c8bc46fad3a633ebcc989f8e3a8a5f392bb1b9a541c2e4f
113,88,4096,360448,4.499059234358,5.338712523371,1061,1150,944,941,107,0.000000000000,121.544623415531,8ce955c43b5c267a7297420d9ced81d96539848a61f7f89bbab08a41b8fc8f60
113,89,4096,364544,4.498987868536,5.305923642113,999,1357,892,848,106,0.000000000000,121.594995029881,f391981e5745a3d5cbf380c80775ffa0c2a6a0a45448831e1fc75c54303a117b
113,90,4096,368640,4.509269698319,5.354734066715,1130,1227,872,867,109,0.000000000000,121.696430342283,58ae50e399e94b9e7520946bdb75a4830e59493b14681705316a9d8e2212fd9f
113,91,4096,372736,4.502705108517,5.341565551256,1082,1301,835,878,106,0.000000000000,121.696430342283,41e0a7282758bd207be4646808ebb9b85b343341a0676c05e1d81699531f6465
113,92,4096,376832,4.491672405082,5.306916671111,942,1230,1071,853,112,0.000000000000,121.548979123205,0b08b4b3ff0c991ad98abf77de9dbf2d0dd8635cb1042be389bee394760dd198
113,93,4096,380928,4.498540914272,5.307324789902,1096,1214,793,993,102,0.000000000000,121.755516450836,1e2e9d38222df9dad2ee6b8e70f0f0b27cfb8f05fff479117c11953d75c46ee0
113,94,4096,385024,4.508625047140,5.363890325278,1003,1380,898,815,108,0.000000000000,121.916147440876,1c777078901a3da25689be2fc01894acc539f6586f83cdbd0697266a59a57961
113,95,4096,389120,4.523367210088,5.357636809100,889,1343,1084,780,111,0.000000000000,121.616970531388,09ee4a03d13f4754bc8fefc7f7d072b8e209f5ed8f59c2a701a21838a11bbc5c
113,96,4096,393216,4.507995933090,5.364104337828,919,1337,1026,814,110,0.000000000000,121.558652911126,d056a2c0a20663dff2fc8820586098b893756b0233285e79508d600cb9e84403
113,97,4096,397312,4.513836189012,5.346612334172,1070,1201,912,913,111,0.000000000000,121.657586733359,4879ee692a92c65ccb0e90419440b8569646b7e0e338a20a3f2992df20929506
113,98,4096,401408,4.515476337559,5.339583572894,920,1268,1187,721,104,0.000000000000,121.610805236511,f1d674d298988b56784889cdb5ca0faa60f5faafab40a34c051d550c8239c161
113,99,4096,405504,4.512779525162,5.321420835024,1066,1073,1119,838,105,0.000000000000,121.609210519886,da26d41b3e3755b1e781422b9fd90863fc75719ac55c719e277201ec1d76183b
113,100,4096,409600,4.518220958241,5.365453657183,988,1352,930,826,108,0.000000000000,121.801442237123,979a2d478f2e26b42e114c6f92938c8b146f7d9ecc34c0287821238df74a078e
113,101,4096,413696,4.509047948823,5.336651267949,952,1406,910,828,112,0.000000000000,121.842321702651,cc0c152192a7783acb8562c2e5eba11e04a9f27509d15f8092cd3d460ebe3104
113,102,4096,417792,4.502430886618,5.290297765223,1032,1140,1125,799,109,0.000000000000,122.051045744987,bd1348907842c77372151c7e0b10e9a50714fc6f8694d5c4099e7c29399dec85
113,103,4096,421888,4.505802151530,5.319396594400,1023,1375,885,813,106,0.000000000000,122.037374441778,b37e9280f7a6f3357df0ac37dfe51b3c85f9e47b1901d79ebaff5630ba6352df
113,104,4096,425984,4.515549499153,5.334116453642,1129,1238,946,783,106,0.000000000000,122.179885573810,9b5c9ccdd78b37ee1b2486f59c3b7db632a3c03f5575fb9420d4edd1869b24ef
113,105,4096,430080,4.514961028135,5.366293331289,937,1327,911,921,111,0.000000000000,122.230294357514,a12e05ffeefaf36ce8e18a01213c864292f7fcc17fca1ef002df9c8eb65b956a
113,106,4096,434176,4.508523742940,5.391353760823,1098,1386,784,828,109,0.000000000000,122.265400652281,e6d9503146288cc5939e15ca75ea45fb318d4fb8ecbb031a9d2f5f9f9606cacc
113,107,4096,438272,4.507781695708,5.391517407831,1013,1340,847,896,108,0.000000000000,121.986070856892,966064325c39327310804df3107e679a09460bd310cb0fac1072fa70ebfb04be
113,108,4096,442368,4.508939796504,5.370493072737,959,1400,927,810,107,0.000000000000,121.899412452997,51c815bbb29464f747525d1683022a87a17282290c4e2b4ae1ce3008b3f927e0
113,109,4096,446464,4.519853828937,5.442423616531,618,1496,918,1064,106,0.000000000000,122.073592451872,75a27c4d25889e669278eb059f1530b1fb54af4bb8d0916b62aae0f9aaa2de73
113,110,4096,450560,4.524846636328,5.497759103906,871,1601,703,921,107,0.000000000000,122.216996231714,0d4846a9e2acfb8346a9e9ea05bf1957f5ae4c8364cca3f9430a5dae3afac9c8
113,111,4096,454656,4.525613483034,5.488130689948,849,1516,729,1002,109,0.000000000000,122.386600899454,6b5066048cc4c9d45fb3180baffd99f93c6ce07c45a1bc18d61d9665b8f639b8
113,112,4096,458752,4.524129745702,5.471742615620,722,1580,767,1027,103,0.000000000000,122.551694385059,7074e1f1e5f2f5f588c3b5aa56f675d2ff7f772b724e3b48cb2c615650ed7590
113,113,4096,462848,4.532211830176,5.511065582421,732,1586,643,1135,106,0.000000000000,122.687101304045,201b8f184e7aa8568a38314ee69149261484e9cc5570b184524a1cf7f74380d7
113,114,4096,466944,4.526411925721,5.475723874758,877,1672,691,856,105,0.000000000000,122.875955655572,f74b5d5b5ccc1c0849bf0c09f5f6dbd73cd07f882e1e3a860b52033520393eb8
113,115,4096,471040,4.512520424576,5.408803866273,833,1374,915,974,111,0.000000000000,123.052984957256,78b26c291ffd015746deb2735594b2bab371329eb45b27afaa39b52e4b28373e
113,116,4096,475136,4.517474362470,5.410005848318,881,1424,781,1010,102,0.000000000000,123.198197509507,4dbb55d58a72e7f48b07efbbf8018a9401e93be22f16ab30e00c063fbe81965d
113,117,4096,479232,4.526129276512,5.448299332612,947,1481,855,813,107,0.000000000000,123.326462710848,c63c166bf9d5fd0d71d204c01077c00a8d5ae3d7b2c5a7f14dd55094df751fc9
113,118,4096,483328,4.532447919566,5.504165701703,807,1498,968,823,107,0.000000000000,123.445423013745,1ac15eb35aae9abfdef4fc5b5f35f24a77749dcfd621e8b0c3c0a1ef56f63c25
113,119,4096,487424,4.535233802981,5.500463043955,592,1669,643,1192,100,0.000000000000,123.534660286653,cd10cb036fb6a012c7c8d7f28711192a1ba8b7e8b547da331162650113827091
113,120,4096,491520,4.529157333267,5.495039001038,643,1750,647,1056,103,0.000000000000,123.534660286653,404e2d9bc8bb22640b8f40332e59d0342faa12e0861b66d972a56fdaab1135c2
113,121,4096,495616,4.528486182668,5.507601957233,736,1715,653,992,108,0.000000000000,123.671189549741,6f1f2d2fdfdec41c98429333ed9d3e4399b27df342ee3617411d5f1842b4ed03
113,122,4096,499712,4.521118874181,5.442942781882,928,1470,670,1028,104,0.000000000000,123.780157948622,8cbc285f2b27e9c6d66883e68c5b59a2311ee0e06292b293943b68a1a13d9c57
113,123,4096,503808,4.507781467298,5.469207412162,983,1631,718,764,107,0.000000000000,123.807507540604,974c5f24671b68a06e229a2d513ef569a7f6ad2e6e773586811cbda966491b50
113,124,4096,507904,4.520333411204,5.434454250285,628,1422,886,1160,101,0.000000000000,123.895518287716,4593ab3e0619a43a610f8a137a40e82bdb5ba374ad4d488e313160564de11048
113,125,4096,512000,4.525112830122,5.439509425958,860,1408,787,1041,109,0.000000000000,123.971627975477,957bbcad288b1ba65b2307d08bc103841b7341b6c7ac9ea845b37f7e4b56630b
113,126,4096,516096,4.534328708171,5.449346570964,943,1386,811,956,107,0.000000000000,124.043745167203,5c48567ed5812f0631e4ea8aeb57189226e33de0798e69973fed6e334faa602e
113,127,4096,520192,4.541486143224,5.552463615865,738,1735,839,784,109,0.000000000000,124.130260199565,396c26813c8014b21ef31c00e28b1f1fc6b60c67c571198f846c0559dbe869d0
113,128,4096,524288,4.509577566504,5.413403527733,998,1483,600,1015,107,0.000000000000,124.150772011755,27a196837ca9d15ff7d14d9136296c3375ffeff2841adac777e74495248b283b
113,129,4096,528384,4.525939457407,5.514919939002,983,1494,985,634,107,0.000000000000,124.217728018729,2c0eb19dc07c87bd1ec4442f0c5e266d90bccc0514341707f9b1c91def33ba29
113,130,4096,532480,4.527525959257,5.470548661245,939,1540,927,690,100,0.000000000000,124.234281597748,c787fab2e8da442f95b96a0ca9517a09a3f4bc776993da8869c6c7705b3e9f0a
113,131,4096,536576,4.526620320570,5.492670735406,650,1708,915,823,98,0.000000000000,124.293483384104,ca191968af1605269af41b7f3b2c005f77ed081b5142920c15030520f04ec97e
113,132,4096,540672,4.529619747914,5.521717761188,639,1743,854,860,100,0.000000000000,124.362253188367,c962a4137e7f68bed6022547e3c9aa940339015bbbed8bc76f4567e2abed3a7b
113,133,4096,544768,4.526399535428,5.488601559682,600,1623,893,980,108,0.000000000000,124.453054048928,71effcd8f5bc8356f51727e7ab5c8e623ef8e7a8708ee58b9970cba8dafd1b9b
113,134,4096,548864,4.532919822121,5.487363370516,885,1584,642,985,105,0.000000000000,124.553947443304,d6be0d8fc657ef6a9a38d954c9a542c93291f64c83d57bd9625ae753a3794b85
113,135,4096,552960,4.536253584171,5.541311211683,604,1994,806,692,106,0.000000000000,124.681709638700,a9316af6c3bbcbb4364d6826587c9355f06e603f7215f0d604ea243835d5f2bc
113,136,4096,557056,4.529638047689,5.533429143881,647,1763,826,860,106,0.000000000000,124.681709638700,65617deb30a4ad6fc19d05675345b330c2552222e2642b571224c6229fb43b3c
113,137,4096,561152,4.537910060250,5.536581647248,818,1709,807,762,104,0.000000000000,124.681709638700,52adfa14416aa9d8e4ccc246d4a302003776d2634703cb0087523fa719f08ba0
113,138,4096,565248,4.543433129479,5.520004978854,914,1753,644,785,103,0.000000000000,124.808491035745,22c0a19850e20b1cf59e4bce322244290b00bcef4a0aa43e80592ffd58a94f76
113,139,4096,569344,4.548276940182,5.551391940416,841,1694,696,865,108,0.000000000000,124.808491035745,2bfa5617018ade823f0e76f19dd110a3fd2f2af1181d7b8b5c16816e7b213bf5
113,140,4096,573440,4.547310491944,5.526835229495,751,1982,559,804,107,0.000000000000,124.931740774424,afbf65d6dcf3c131e48601ccd0b40369c29ec673876e5fb7480d814d945b42cb
