QF6R,1,1042,3,186,1,000,000000,64352,310,0
QF6R,1,1042,4,186,2,000,000000,64352,312,0
QF6R,1,1043,0,175,0,001,000000,60556,002,0
QF6R,1,1043,1,175,0,001,000000,60556,007,0
QF6R,1,1043,2,175,0,001,000000,60556,008,0
QF6R,1,1043,3,175,1,001,000000,60556,008,0
QF6R,1,1043,4,175,2,001,000000,60556,010,0
QF6R,1,1044,0,144,0,000,000000,60662,002,0
QF6R,1,1044,1,144,0,000,000000,60662,309,0
QF6R,1,1044,2,144,0,000,131004,60662,310,0
QF6R,1,1044,3,144,2,001,065531,62642,310,0
QF6R,1,1044,4,144,2,001,065531,62642,312,0
QF6R,1,1045,0,181,0,001,000000,62691,002,0
QF6R,1,1045,1,181,0,001,000000,62691,309,0
QF6R,1,1045,2,181,0,001,130430,62691,310,0
QF6R,1,1045,3,181,0,001,130430,62691,310,0
QF6R,1,1045,4,181,0,001,130430,62691,312,0
QF6R,1,1046,0,170,0,000,000000,60356,002,0
QF6R,1,1046,1,170,0,000,000000,60356,309,0
QF6R,1,1046,2,170,0,000,130904,60356,310,0
QF6R,1,1046,3,170,1,000,065452,60356,310,0
QF6R,1,1046,4,170,0,000,130904,60356,312,0
QF6R,1,1047,0,000,0,255,000000,00000,001,2
QF6R,1,1047,1,000,0,255,000000,00000,001,2
QF6R,1,1047,2,000,0,255,000000,00000,001,2
QF6R,1,1047,3,000,0,255,000000,00000,001,2
QF6R,1,1047,4,000,0,255,000000,00000,001,2
QF6R,1,1048,0,027,0,001,000000,60865,002,0
QF6R,1,1048,1,027,0,000,000000,59537,309,0
QF6R,1,1048,2,027,0,000,130972,59537,310,0
QF6R,1,1048,3,027,1,001,065524,60865,310,0
QF6R,1,1048,4,027,0,000,130972,59537,312,0
QF6R,1,1049,0,197,0,001,000000,58982,002,0
QF6R,1,1049,1,197,0,001,000000,58982,209,0
QF6R,1,1049,2,197,0,001,000000,58982,210,0
QF6R,1,1049,3,197,2,001,000000,58982,210,0
QF6R,1,1049,4,197,0,001,000000,58982,212,0
QF6R,1,1050,0,091,0,001,000000,58982,002,0
QF6R,1,1050,1,091,0,000,000000,58982,209,0
QF6R,1,1050,2,091,0,000,000000,58982,210,0
QF6R,1,1050,3,091,2,000,000000,58982,210,0
QF6R,1,1050,4,091,2,000,000000,58982,212,0
QF6R,1,1051,0,016,0,000,000000,60768,002,0
QF6R,1,1051,1,016,0,000,000000,60768,007,0
QF6R,1,1051,2,016,0,000,000000,60768,008,0
QF6R,1,1051,3,016,1,000,000000,60768,008,0
QF6R,1,1051,4,016,2,000,000000,60768,010,0
QF6R,1,1052,0,177,0,001,000000,65032,002,0
QF6R,1,1052,1,177,0,000,000000,64910,309,0
QF6R,1,1052,2,177,0,000,130004,64910,310,0
