trainer_seed,epoch,transition_count,cumulative_transitions,mean_reward,profile_0_count,profile_1_count,profile_2_count,profile_3_count,distinct_state_count,q_min,q_max,q_table_sha256
29,156,4096,638976,4.568073236158,1683,528,1636,249,93,0.000000000000,96.808322694286,74b45b4cc64cd4fcf7bde9e0322e24eb379d8975b0777f6024f5734fb9b5c98b
29,157,4096,643072,4.561673111624,1482,498,1561,555,94,0.000000000000,96.790072698197,673395ef521392de5ecc60f3258a4fc8867f7fa76acba2435ceda0e37b64902a
29,158,4096,647168,4.547126444776,1198,715,1469,714,92,0.000000000000,96.769391673026,1c7ac25cc1e449bfb1a6996197258afa93fed60ff2a8d1ad1e62fd5f13ed91fa
29,159,4096,651264,4.545379505667,1662,630,766,1038,96,0.000000000000,96.746401179759,d76a4a4b3bfd761d0b28ebea7e4cad8d622e851b00ea5b9c78a81f4b3165cb41
29,160,4096,655360,4.539873005196,1262,714,1031,1089,95,0.000000000000,96.722146370165,db4307b8a275cb334f657d290718bcc169a612331a09d98e6a5a6d2ddc86ae65
29,161,4096,659456,4.544663014313,1072,692,1792,540,94,0.000000000000,96.696515976564,e42968b9e0bf10881654f0f00ee46fe01a2d72b31d12d6a32948606ea1b78170
29,162,4096,663552,4.563754960914,1432,602,1677,385,95,0.000000000000,96.669586583461,ddcce31baf748af9b6b9c195226fd64c77d7bea23a978ce990c78e8ac75c4341
29,163,4096,667648,4.561375442781,1343,473,1918,362,92,0.000000000000,96.640091016714,11e6a41baa9607966450de53b075ad7f7c167eaec002c8c28018403114d4f18d
29,164,4096,671744,4.569074839738,1315,537,1907,337,93,0.000000000000,96.608599435852,02ed8170f4deafba4779c44188557de318ab578d386e2d45e53abcf478f789ed
29,165,4096,675840,4.565905348720,1272,670,1975,179,98,0.000000000000,96.574146638438,e9e71913166303cdd95e29b575bf9e960072af0810e337e7b06ad754ad746261
29,166,4096,679936,4.558019470886,955,648,2127,366,101,0.000000000000,96.538601599814,012d30d4cd6e86c7ed7189b36a5f0a4679ef50e12675008b5c6404344d77c836
29,167,4096,684032,4.575619218008,1212,456,2156,272,99,0.000000000000,96.506165685913,36ce48ddce50c72d0bdbc63e22b692343189699de8e4fc81d2fdeef855ba0eb4
29,168,4096,688128,4.566740288371,1278,191,2118,509,93,0.000000000000,96.469457547825,2ba5ea1cf272a51fa38ca98c9da7c49e16a09ec93f52ba3e8da648dc5efc6dbb
29,169,4096,692224,4.571089637413,1208,463,2041,384,88,0.000000000000,96.429911774028,4718c5352c1108fc6b4a1e4c11e49b5a2798e56b9178d9d27e77d1b9d30e9772
29,170,4096,696320,4.552437612762,958,389,2331,418,93,0.000000000000,96.387903333690,07d6ac6ca405db48b137643d1c1b34f2160f31e1d951421a38fd4069651b1db9
29,171,4096,700416,4.542267505024,841,585,2278,392,96,0.000000000000,96.344371319950,655acc43c1d37a29104e17ac64d16a8a6efcccb0ae50296e4a436309e6cd0359
29,172,4096,704512,4.549525921453,1056,706,1937,397,89,0.000000000000,96.301146735590,8ce5e7f02d588fdee256d6707977df5ba394ca25eb2c36e7e43ec5a406c16d0a
29,173,4096,708608,4.563741523559,1313,622,1841,320,88,0.000000000000,96.255717450670,0dc7371586cb09f966e70b1592043abf0cba8af33749c58427771a99cbbef613
29,174,4096,712704,4.563185952218,1475,417,1672,532,91,0.000000000000,96.214831094242,98e18a29b243a6aff2358db3b892d2e32ea558b0e6d44f81367c3fa14476cadd
29,175,4096,716800,4.555833074925,1012,501,2002,581,95,0.000000000000,96.172406961807,82caf486b365e58e766ad1cc90edaae21666baf616b4ca7b175293bbfa336bf2
29,176,4096,720896,4.577263154787,1617,440,1776,263,88,0.000000000000,96.126395955925,efe1575bf868db67ed62ad238c396d61b5f5b24c2395188a354a3ffb6322570e
29,177,4096,724992,4.565300947073,1267,510,2087,232,89,0.000000000000,96.081328292186,2b2462cefe03f685b8452cb96af86dea1430eba51452ff2aedceca3a829e64f3
29,178,4096,729088,4.569195801337,1063,631,2195,207,95,0.000000000000,96.033701756613,3535ecb97e66dbea05df551ebfee32190eb0d53ed898c774e30d3b85e155db74
29,179,4096,733184,4.560708062743,1392,513,1704,487,95,0.000000000000,95.984515458383,925599003a5209a104c497f65ba2341ebaae969a64064280f77fb2e4b0401a8d
29,180,4096,737280,4.564096014920,1656,390,1592,458,94,0.000000000000,95.932157230575,b689ee2eedbe846efe51df04ed7880cb22d83193ba7cf0726e7aa54512cb6cd0
29,181,4096,741376,4.561454762685,1264,320,2186,326,95,0.000000000000,95.879508125560,5a0cb05444cdd58479191f92bd8e5d167f94ed0c9c74b53def9c02c5b6bd5ced
29,182,4096,745472,4.536375837081,1327,216,1957,596,93,0.000000000000,95.826803521472,d302d083bdd923efa0b82fcf1e3730ddb2c3308c67c5af0eb5109dd40ead1e47
29,183,4096,749568,4.565448939881,1373,445,1976,302,96,0.000000000000,95.771369872825,d3da66a12096f3da05a4d72798fc3a13f4248744baf1c9f2ae67e8e68f29d784
29,184,4096,753664,4.570176134412,1363,450,1939,344,94,0.000000000000,95.717373198232,6a3bae61d105f6f9cac082a43bc8d4aa2bf0f0cb392dda47600a2ef61d64bdf7
29,185,4096,757760,4.574109272956,1453,368,1854,421,94,0.000000000000,95.663922729463,2f7145d923e4f43f7653267b83ab2298bfa218b29e8ab624a6bf41ce5a679c9e
29,186,4096,761856,4.567561065223,1221,708,1703,464,96,0.000000000000,95.608758585317,b377ed17129a54d60881ace9e66bf99e6b8c60b908af4ddcf3db4f5bb5b405ac
29,187,4096,765952,4.576683336723,1374,466,1806,450,92,0.000000000000,95.554382209358,b4c35ec5c6a7489d4979f591121abc6f3cc17135a21dfaf50c86155697cf4948
29,188,4096,770048,4.579732287691,1302,292,1989,513,92,0.000000000000,95.501342240311,1f008c670f798cc192bc3b405a5e015f92559a95abaf1cbca90d0f3874c0de03
29,189,4096,774144,4.569790549945,1370,371,1850,505,91,0.000000000000,95.448540678240,1f4e5f72e9f623e856c6ff3e3165ba8673ba01f668a500e95267f9185783e608
29,190,4096,778240,4.560273238914,1392,227,2050,427,96,0.000000000000,95.396164437533,0729f4533ed623559c6d4e7f1d0f6b257ec9a66bb387eba997b0298a527a787b
29,191,4096,782336,4.561954505726,1428,284,1922,462,92,0.000000000000,95.345787494171,89275124b9f884379f0869d5f809f2e1d48b200e413d2963ac8493c5c77c4410
29,192,4096,786432,4.566952870453,1148,647,1993,308,90,0.000000000000,95.295940698197,d7623caa2ec194848b7a7b1223acffb1b431226217bc9c17ec972ac5d7d2ed6f
29,193,4096,790528,4.562294348433,865,780,1988,463,90,0.000000000000,95.247172646272,b27f7e4163361e31975fadafa41b6964ad252cfc6d5757648c6f59551b41f2e8
29,194,4096,794624,4.565683233176,888,750,2003,455,100,0.000000000000,95.198071125391,7437beccd93180aac103f33af6866a62af02ca227f559fd9951e79150ba05637
29,195,4096,798720,4.561227717920,762,677,2193,464,97,0.000000000000,95.152460962736,119667b1f182039e4c756f7030ce8c935d9f319049f2d1668ccde7176aa01205
29,196,4096,802816,4.557765935155,768,473,2218,637,97,0.000000000000,95.106377247528,d44581e3b744cc322a82ee54f334cf54460380e1f95b9df36b9666409518ed92
29,197,4096,806912,4.573374992778,1234,534,1833,495,91,0.000000000000,95.062100539134,04471fa36108fd84fb0d78bf06df21fb7f9f8c45d27c708ff20a9c953702d32c
29,198,4096,811008,4.577519705297,1375,400,1800,521,94,0.000000000000,95.020452225112,15b6346a71e3e4a8d334a8bb40a53511c051b60f4beccca9286c2c4353592a26
29,199,4096,815104,4.576457474126,1594,358,1788,356,91,0.000000000000,95.030533786538,1c168bf6248473d46dc5690d4518422e874759c45c9c7dc1c6391a3f9e2c94af
29,200,4096,819200,4.588961235894,1739,445,1626,286,90,0.000000000000,94.988232727244,c6f72e59db15680bcc54c37c05a5b628669805bb8976ff5d150e0fcb875e87e2
43,1,4096,4096,4.448839227328,991,1032,1046,1027,105,0.000000000000,30.334773685274,2c985cd2140653a53288633df77353473c861804640aa359f17e1c1dbc79e3c2
43,2,4096,8192,4.444462729369,1049,1006,1070,971,111,0.000000000000,41.980831300054,ef6909a5f36e293c177bfa1288061618128c8159ba7e542c5eaf672e3596480f
43,3,4096,12288,4.447354473855,1036,1005,995,1060,110,0.000000000000,50.512963353557,bcfd7c912333aee411a955d56214d5e7e2f692cc329442287c8ae5a1c104f32e
43,4,4096,16384,4.446336511660,981,1004,1015,1096,110,0.000000000000,59.078780727134,f22c5b72c5844f621bc02ca38d735c47e5e70f862652ab19eb91ab53457ddab0
43,5,4096,20480,4.442648571941,1004,1018,1031,1043,108,0.000000000000,65.733186180386,a8cc9262c33b306f3050ac10741c8af5b998a56cff0218f75f7cd8ae7c73d065
43,6,4096,24576,4.446108119365,1054,976,1014,1052,113,0.000000000000,69.952919388985,ab851d182d63abbab9680f9afc754e15e479cd0bde6f2e27d9bcc3ff517111a8
43,7,4096,28672,4.439853854032,1077,975,1047,997,111,0.000000000000,73.864968126550,1bf1dad936914e695ba57b1a05e5da169b05e5c8c395e12a58e70f84165c172e
43,8,4096,32768,4.445809742219,1007,1044,1018,1027,106,0.000000000000,76.758825250549,2bbf40f13f585082831e9d106321db0eafb10688dee717cbbc438c8322dae156
43,9,4096,36864,4.444479293886,995,988,1097,1016,106,0.000000000000,78.691208933863,177cec307599a08e46fc99a33cd24595277df21c98ccfed6285a98c691c5261f
43,10,4096,40960,4.443514267484,1030,1031,1016,1019,108,0.000000000000,80.461966618965,56c93965bba2de6e8b4c763520d3147e1df94c50600a12beab98586e38430d83
43,11,4096,45056,4.439178797196,1047,983,1066,1000,106,0.000000000000,81.602097699168,f7125270a835caf66bcfdd98773fb4ee65eae2306576ecc9674c99de63d8f9b8
43,12,4096,49152,4.447605213038,993,984,1110,1009,105,0.000000000000,83.341469317715,e568ecee4c07bdfd534d3a236b7a740ddb9ff41345fc0d1069d2c92e10d88daf
43,13,4096,53248,4.445481171647,993,983,1088,1032,105,0.000000000000,85.017441095572,328690c6b6bc1603f85220f4c1cd112aae7009d4e60a807e3f9c58748e5134ce
43,14,4096,57344,4.434225857760,1050,972,1083,991,108,0.000000000000,86.074329868643,8db9fdf8c1db9b26e2dac5f21700d299e55790684a55fbba28dd2759fac5474a
43,15,4096,61440,4.443232018334,1032,969,1065,1030,102,0.000000000000,86.917564638727,3f8e5ab50f6b37047972fc655126b8fc1c15084b39d81201fb0303d4fd64537b
43,16,4096,65536,4.444996097625,1053,967,1109,967,107,0.000000000000,88.004203311207,d02a308134a50a1b6eaeb9690ff819630c23feca779f94fea1ea7950c37a0d3b
43,17,4096,69632,4.445513215016,1034,963,1052,1047,105,0.000000000000,88.857098031897,680e81b34a80db28cd14e79363dd8c82a816d465cbd2d55353b16f32f4c1033e
43,18,4096,73728,4.442096931768,1019,947,1059,1071,108,0.000000000000,89.564905326235,7c29de8ff774724c87d3d6d117c71570be1383f75fb1688109243f5576e8eec9
43,19,4096,77824,4.442623844661,1083,1016,1055,942,110,0.000000000000,90.152956873759,9205943946b33a0699929ff4baaec9473b0196b0824527bc93ad3ec2939fe34b
43,20,4096,81920,4.439947742511,1039,1039,1022,996,110,0.000000000000,90.790888086240,e6136c4cc0e8830180bbe3baa1a84b57f430740f40625ac6c1cc3cf12027149a
43,21,4096,86016,4.439893329855,1102,992,1007,995,108,0.000000000000,91.276434324998,1fee9c3f8fed4297c190a9eccca5385220e356f8ed118fa4a4cac1e4e5237a01
43,22,4096,90112,4.429817297083,1056,1012,1040,988,107,0.000000000000,91.884032984921,f1b970f0a219e4dc46bf1d770748a3a74a103ebbc7e6e47ea0df76c29bac330b
43,23,4096,94208,4.435705296819,1133,985,1015,963,107,0.000000000000,92.077112598534,c6bd1d46addeeb5b43be702071febf569907d01dded5710421684f5b691082cd
43,24,4096,98304,4.445055678845,1154,966,1047,929,112,0.000000000000,92.299379239022,9d6960e4ca3561c1aafc6a60ab6bf2e9ad55d8e97b2659b11567f916306b74dc
43,25,4096,102400,4.439630239186,1078,969,1090,959,105,0.000000000000,92.555132580770,df119b6f1e3e47da07bc26b82e436328bd917152a3f861a1c9df26a15e67dd41
43,26,4096,106496,4.441162216364,1015,995,1062,1024,106,0.000000000000,92.803174939795,a3964e8b0593576d88745243accabac1c276bd8eb9003153264be7c9d7947dbe
43,27,4096,110592,4.447608778266,1058,947,1103,988,107,0.000000000000,93.232822893874,573036a0fa56e89412f5368cef9d808f8ddabea6243ceedc2d6ac84b3a592d78
43,28,4096,114688,4.438684975425,1047,1011,1028,1010,105,0.000000000000,93.394175228060,fa1a023bc90eb9edc4ed8bae2b65c1c5b80e895a09f292da2eba5091b78432f9
43,29,4096,118784,4.438950643012,1084,984,1007,1021,109,0.000000000000,93.283123504590,3a66be8988fd27175217d0496bb35e7e8e1821a2e626a65f765f58be0c2ced1f
43,30,4096,122880,4.449251860797,1120,963,1044,969,108,0.000000000000,93.844622244369,c1618960ca60e99b5a40035471a8846a11b241f86f56552a718f132013492321
43,31,4096,126976,4.432055596720,1038,962,1101,995,106,0.000000000000,93.652279431972,ae94237d8233d92fc2d1b1344d0471f25279708d47fcd26c56deac0226e66854
43,32,4096,131072,4.436824173345,983,1040,1120,953,105,0.000000000000,93.890739780743,84bc11767fa33584bd68ab8678a1498167bd6b3a0d64b03620faaef8767041e2
43,33,4096,135168,4.444230578910,1047,925,1124,1000,102,0.000000000000,94.128303675832,4d02001dc9176e191d5577cbbdbeb052baf882021fb01bb3b1a3def1be040198
43,34,4096,139264,4.439567289292,1085,969,1061,981,104,0.000000000000,94.114241031288,161d68002cdfb25f0f8b6ac36c51e75df5b5667010273688caeb022026223270
43,35,4096,143360,4.441830170752,1082,968,1069,977,109,0.000000000000,94.372403072915,17cb9d034e5e10fae108c14045cf5efc8174a38163830eed31e33acacaa46a3e
43,36,4096,147456,4.447543649344,1084,1049,1020,943,100,0.000000000000,94.402899426744,5ed0eca2588c4bc94815a6fd8cbe617e929ddf5c5d2a52623ca1d023957000a0
43,37,4096,151552,4.448438329371,1040,997,1096,963,102,0.000000000000,94.430096075536,4c66d0dc226dcd023644cd3b08759ae1e84c77151c6ba635881b57fcf6446c00
43,38,4096,155648,4.447326269935,971,952,1212,961,100,0.000000000000,94.530960614324,4546af86b99b28759775f861ff65de4104a6820c2465a5ff0b2a462158c759d6
43,39,4096,159744,4.448106984365,1098,962,1115,921,105,0.000000000000,94.556703878604,c67877421138870903e959b5b8d02a1dbfc88b4d4230ee7c8fe670061b92fa65
43,40,4096,163840,4.446502086428,1077,911,1232,876,100,0.000000000000,94.729838396531,c271291267a45a6565494bac18bdf348122beddd97bb977dc5cd07c82e6ad000
43,41,4096,167936,4.454173703074,1067,894,1246,889,105,0.000000000000,94.724899394918,846d11a68cea9cbe7336fd4f217dd3894337120af41e075f5a8ac7d5a523e0c0
43,42,4096,172032,4.437431882272,1142,959,1110,885,107,0.000000000000,94.723057420069,6cd4b23be574c3da1db94578549fda679988e3bb4203388dcfa3a77afbaa0b22
43,43,4096,176128,4.452130795040,1020,914,1222,940,109,0.000000000000,94.807208797081,bbbcce292a7931e4cf04577e8f0a8e91bb9a6776b917c794e67590eadb64339e
43,44,4096,180224,4.453150351818,1001,870,1258,967,105,0.000000000000,94.816571461405,b36bcf69e1fb2208591aa3031de959085957082b99c6f5af925bc4b2b0f7c158
43,45,4096,184320,4.447716848297,1106,882,1201,907,105,0.000000000000,94.780254492253,8cde3490ac8a31ab54a94c0856c4be7b6b9266b96ebe0d716e067007ca15d8b2
43,46,4096,188416,4.453683129330,1047,977,1216,856,109,0.000000000000,94.902344650903,c00d649d63514b55510927f516c2b53804929a7a4830f055561bb72ae842fe3d
43,47,4096,192512,4.449839549218,985,863,1318,930,104,0.000000000000,94.871742577746,e36546e3feec63a1e017ce386cc6be18d3bea5ff265c1e59b6fbc60df56b3ef1
43,48,4096,196608,4.451344787672,979,968,1373,776,106,0.000000000000,94.974039548394,116229abfb445caf96a67abdfc7fb6906de9e856c8d6b29906b96a2681e17515
43,49,4096,200704,4.456101570142,1037,917,1349,793,106,0.000000000000,95.182579114205,cc763e531a22bf57f7fb7d9c4b14c145ff0091df53fa1aef4bc4b102fe0e5451
43,50,4096,204800,4.457697449957,1018,948,1294,836,106,0.000000000000,95.075489221665,abcfed81e5b4423cc7d280d8579d6bb1ffa1051e74763009e0bee990061cac22
43,51,4096,208896,4.455671582419,1008,897,1406,785,104,0.000000000000,95.128283477757,b676299bdafcbe067cb857b2a7a2f3a932332fe8b0a674b653c694ec063c005f
43,52,4096,212992,4.449975250295,1070,935,1251,840,102,0.000000000000,95.149333443528,626d039eba7176c6dd52e9637bc150ee3a7527332cfa1c9fba133d21682b706c
43,53,4096,217088,4.462473334229,956,923,1417,800,104,0.000000000000,95.182657451065,b8073af3d3da656ff0677ab3b50b171c7810c9efe1239bdfb3f21042393e6bcd
43,54,4096,221184,4.442694559198,1010,952,1335,799,106,0.000000000000,95.215718276317,086ff2fce78194fc2e261766ab463662faae961bc8897711bc01b6913af96d93
43,55,4096,225280,4.452135837673,1057,922,1246,871,107,0.000000000000,95.193351124156,7c9d581cd0672f9607a9f8eabb64e35d8d4d8e6d5f596bad8d0cbe46cad799f5
43,56,4096,229376,4.452749632841,962,876,1419,839,101,0.000000000000,95.241094196895,ef5b13d71d380499b9175ba5dd974d2471ed76d20eb04139d333402defbba7d8
43,57,4096,233472,4.458786414987,1013,976,1317,790,102,0.000000000000,95.248079974720,99d50187d2c500f1ac677989b4ccf865cb23b71f88eecf7a6291bcffd58fd660
43,58,4096,237568,4.457662628225,1063,979,1298,756,106,0.000000000000,95.390830605442,af47f8ef98a2999440dc5658143816a2cca6ffe3cd256e5d3f2e7b80f96d729c
43,59,4096,241664,4.457679025253,969,896,1427,804,107,0.000000000000,95.420792292524,ba36ce2ec81d687c12178588b10f75e6c44f8b65a6d792fc4d2fef5d4eff5efb
43,60,4096,245760,4.450332724323,1173,811,1212,900,108,0.000000000000,95.368193217002,0c50a8c40e7c5c87db7d91f96a94e6e7d9d7eaf9a1d560cad01aac34563f90f4
43,61,4096,249856,4.457663971581,1146,896,1218,836,109,0.000000000000,95.425809693523,b4d38603e7d2ca11fd1f9d2f027790f49dcf8dda2bd4beb5cdc2629f4973d209
43,62,4096,253952,4.461313293044,1196,911,1089,900,104,0.000000000000,95.443510617314,5648e66dc9993c0fb808a02afb37d89e1c24cd9feb035704e3e6e810200e2775
43,63,4096,258048,4.462181455399,947,1036,1246,867,105,0.000000000000,95.490752962903,0bc2a3c2d4dbbc8c141274f07791d3a1bb2d583342fa2a62bc48e4c628cc4bef
43,64,4096,262144,4.462485227406,964,886,1429,817,102,0.000000000000,95.451914441754,c1bc71c2e20783339a704330ede5eed964bc9ff5809240aeec4b5aaef586e753
43,65,4096,266240,4.461454282683,1027,882,1279,908,100,0.000000000000,95.445844814304,d8b7e90e132dc93112878e128eedd92b8e9e40acf5762037f48d18c138d3a8cb
43,66,4096,270336,4.464090489927,1048,918,1342,788,107,0.000000000000,95.544536441781,c3b37a9d88c6339103dcce202100e710cdc3cdb6011b8f6d04e877980d4a7645
43,67,4096,274432,4.457494625397,1040,942,1178,936,103,0.000000000000,95.365709731214,7b1a240618aec8a1e26b394b447d3ef80e148fdc283d0f16624ea7b65a77d98f
43,68,4096,278528,4.466656016930,1003,951,1330,812,106,0.000000000000,95.432637957679,66187442aecb2796e341714beb9617fc8622d6eabefe73a2421c31b22e09483e
43,69,4096,282624,4.462928206518,1119,864,1328,785,105,0.000000000000,95.605889245714,28bfc7e774de851fe7a326d8c2a3d77f50bb6dc864a8e604a814f918f7ed7964
43,70,4096,286720,4.460576765560,890,960,1434,812,106,0.000000000000,95.589809530180,448fb00f33ddb99f3b55bd64fb03629b1feef07a35961f193774b5ef82b1b6a8
43,71,4096,290816,4.463283086027,1114,808,1358,816,103,0.000000000000,95.570076049453,1e1353c90de5d88e567e6d38925c25de8a1787a01dd718a4a4e3daa66de51e22
43,72,4096,294912,4.457748361366,1145,880,1303,768,102,0.000000000000,95.742972497668,275c4c291db17a7c33785d48b3df4ace8663a75ba68201bd00d3305cf2201ee9
43,73,4096,299008,4.456738195615,1070,881,1338,807,96,0.000000000000,95.649022648559,b39acd10cc5ed1061ab06141c9ab09a64c683fdbb5832a2ce57f0b04487bfc1d
43,74,4096,303104,4.459744726438,1000,967,1114,1015,103,0.000000000000,95.623880805427,b8b0fbe5d50a8e87cee93ebfa42bb78e6d9a5a2a8b84da15304cc8798a50096c
43,75,4096,307200,4.456570063427,1056,1015,1097,928,104,0.000000000000,95.685925187690,4348e21974b6d1c0be1defb771c8409177bad7b68f220043a2ce053664ea29d5
43,76,4096,311296,4.471639138761,846,1069,1285,896,100,0.000000000000,95.734132881400,7da5b2e4329742478296c6238e349716189e4958af2006b197da25594d897e21
43,77,4096,315392,4.468804822632,925,892,1390,889,103,0.000000000000,95.726652638816,6673990f60325ef01724ea6e1e21d852839b3643a8245dc951f7910f3416bf57
43,78,4096,319488,4.464242150604,829,1025,1347,895,100,0.000000000000,95.643837513048,f5b7a7fefb9ca63e6bc0c6a31e9c959e95071596d7e3173f45df809cef0c3f8b
43,79,4096,323584,4.464797837579,1010,976,1285,825,105,0.000000000000,95.680828948976,e22bd44cebbce5d10764fa9184aedd15ec73c408d75e7d3b70c5baf55aaa64bd
43,80,4096,327680,4.467178494520,1246,818,1280,752,103,0.000000000000,95.793634422997,e5bddaa1c6ec1a4e56e225041c3d95465ab0f3a175a9a73ccc4e2ab602be7e2e
43,81,4096,331776,4.472180199602,1089,823,1306,878,100,0.000000000000,95.864397349876,99a2766e8abd4a70a5ad76adc819aab1c0af01a9d881cfd528a596241e14aa7d
43,82,4096,335872,4.471490026019,1063,835,1362,836,101,0.000000000000,95.793235726186,722f4c6da0c3466eab2c4ca30dd3c7938e3852033d2feead20ff54aa1f7414af
43,83,4096,339968,4.465995148108,985,677,1554,880,101,0.000000000000,95.888978530658,2efb2fe8a938d4b9fddb9dd5dccc554108b7027ed8bb50ac216312678e6f8fd1
43,84,4096,344064,4.469320262176,959,758,1457,922,101,0.000000000000,95.762651231334,e407f1d2e0e7ff4f9518ded4dcfe72c5b2d4e90a8c90054de810b2b29f627f57
43,85,4096,348160,4.475392801169,801,892,1725,678,103,0.000000000000,95.762976381021,1c13a6af136affbce22178aa6c44ca63ef2c1f1c4956fe4ff1af1036bd8acf30
43,86,4096,352256,4.465508600354,933,797,1626,740,100,0.000000000000,95.810903464490,9a3d453e18a21dfb66d4f54d46a31e82980ed5b5195f360121f83fa5e6549d32
43,87,4096,356352,4.460864460165,1178,799,1243,876,95,0.000000000000,95.792674079754,f73a088ab2d9a8c90e504b6a56291179df75ecf35bcea6ed7f28a1e54d2b3b73
43,88,4096,360448,4.469624953212,1307,857,1182,750,95,0.000000000000,95.698407670732,86d990e28a1aca765a0cf068333d6631ffc11909aa5bdb9395eae1ece0f487e6
43,89,4096,364544,4.474551014700,845,791,1549,911,95,0.000000000000,95.721408230636,55d8bd27f42ffe20e400d020bf716350eb8166f57e5ba282d86b9730ab2a6d99
43,90,4096,368640,4.468676253204,856,847,1309,1084,91,0.000000000000,95.717261452574,ec9f4c1f370fdf571d45d754c32da67cafb56bd53ca591517b5edf4a8372a770
43,91,4096,372736,4.469221607982,1080,804,1363,849,91,0.000000000000,95.760371910441,39bb500f09dc196a84fdb352b0ee1863510cf58e3509220c66af69c3a906c53c
43,92,4096,376832,4.469628571231,1034,756,1533,773,95,0.000000000000,95.644259460560,2c705801dbedcdb668df64a941b53e0a8a80f73bbd5dee442dc7688d19ca42b8
43,93,4096,380928,4.485397714997,732,764,1889,711,101,0.000000000000,95.588556519003,35aa8097e13e0db0e6ff7a82ce8c4573da4d9fd084dbe7e431e85f63f25bed45
43,94,4096,385024,4.471275369460,1097,783,1324,892,97,0.000000000000,95.597720847066,38be369e52daf06826ffbba74c2cb7d1d7f337a55717c6c219824e7a2a710d93
43,95,4096,389120,4.475195651611,1088,777,1477,754,99,0.000000000000,95.711273757753,6b4b472ee72c83447175e872d48690349c52a67bfbc2c18b37281f881191623b
43,96,4096,393216,4.488251251841,936,805,1733,622,95,0.000000000000,95.634293428412,d86883a77ab108e08e7b22c6acd18e26081278d69056d8a6d45c8b61a6103690
43,97,4096,397312,4.481575283793,869,815,1733,679,98,0.000000000000,95.780442967417,b9227cc26ca9f1188ceab003b2472c32f7287c63b814475f2d4c20801bde06b0
43,98,4096,401408,4.491040779682,799,859,1800,638,95,0.000000000000,95.633073695587,9d89835cf416e38dc737f342d467f277288a161bd753d39cc2b9f370880295c9
43,99,4096,405504,4.484670938247,936,570,1893,697,104,0.000000000000,95.623898757349,a41195d9d1e97069114c50f57dc4b3b3b2f46e13578e3a943fe44c0e5e4e3c7c
43,100,4096,409600,4.487522163370,931,752,1878,535,99,0.000000000000,95.798025866226,2e4aafe7b6eed320d9d13666335403339382db7c058748592d81fa410d2ef58a
43,101,4096,413696,4.481522699590,1391,773,1449,483,94,0.000000000000,95.766010076979,53d4404703f065a1be0e63c898264eba7f2c4c83a353c1e6b1603cbd402f7e2a
43,102,4096,417792,4.481801267363,1332,667,1291,806,97,0.000000000000,95.763822107030,36806f5b2c567a6ec4cd44b12f7e77d5114be7b2cb050cb63b32c3f03667582a
43,103,4096,421888,4.479025959880,1323,791,1207,775,95,0.000000000000,95.695471880618,a396b9a3399a539edf1737ee2aa4dc1fd095c392320c4ec89f7b01d36a67cac7
43,104,4096,425984,4.475883464070,1295,640,1166,995,95,0.000000000000,95.687177651022,578a9cc3569feafbe901506bf6abea643ba5009fd61cc48d2079c95e5ab7a536
43,105,4096,430080,4.483012620436,1369,740,1250,737,104,0.000000000000,95.608194916388,a45e9e590d5e2c446bde692a6ab79b9f81c9737fe2f190d438fcc678ff2478e2
43,106,4096,434176,4.477090236410,1014,857,1572,653,98,0.000000000000,95.587834352366,ba72d34aef12ec98cf1e09279a26632807bba90db11f0e4c8a259e94e14658dc
43,107,4096,438272,4.472446306867,1056,880,1246,914,108,0.000000000000,95.632827119433,68921c5858d31baf35412a7df4fbb3d88f2438d41b759ac71e2d1802877f913c
43,108,4096,442368,4.485155756177,1226,695,1632,543,95,0.000000000000,95.685742505052,050cdbb2c4be2460d40ebbccd7635d1714aa30d4271b0d4f22291966cfafbf4d
43,109,4096,446464,4.484685269619,1095,937,1449,615,101,0.000000000000,95.623630933528,a3206b72c7e4e2e260744fb9e4fbd05cd2de756cda40d0d459a698ac1dc61af9
43,110,4096,450560,4.494532973659,1284,909,1402,501,102,0.000000000000,95.657920446619,394fbf1e9600d3d40a9b889fb8c0a1ee6f1c072bc5e1f7dff872a446e1647f85
43,111,4096,454656,4.494383812165,1149,722,1616,609,92,0.000000000000,95.709114261260,d63ddae7f02a4a71c5a4af1932dd68e225153d6264ec417a2bd179d76b67c89b
43,112,4096,458752,4.495197923902,1050,821,1672,553,91,0.000000000000,95.790882111756,0da572d4f845baa7664b2082d173feeab2206772c398fd4bd12eff3b0d9604b5
43,113,4096,462848,4.484484602176,911,741,1673,771,102,0.000000000000,95.730148739683,2e13dcbc3179904417e548cf221ba707fe71b295745145b0286f6cb0f160d822
43,114,4096,466944,4.494608939007,1164,905,1540,487,96,0.000000000000,95.731938863985,e9f212b11a8273a8ffe21abd438dc44533ce2739ba5c91294e43a7f80ed3ac38
43,115,4096,471040,4.487333767849,1384,921,1210,581,89,0.000000000000,95.734373800445,400f2017cd72d88d1307ca1fccaabe924aa660ba71325c9f6803e84ce44d39f7
43,116,4096,475136,4.489985314707,1203,833,1223,837,95,0.000000000000,95.654630429081,1de95b2eedf96a74d98a1595cf7df28356f66b3da1af038afcdd37d3f46fb00b
43,117,4096,479232,4.482134023800,1064,676,1556,800,93,0.000000000000,95.725586133609,71d8af290c4fdc620b727ebb2da6d107cb058f722310a99f90134f5eda880300
